Date,DB
2022-05-25 00:00:00,270.804
2022-05-24 00:00:00,274.904
2022-05-23 00:00:00,271.7
2022-05-20 00:00:00,274.771
2022-05-19 00:00:00,272.846
2022-05-18 00:00:00,253.252
2022-05-17 00:00:00,258.693
2022-05-16 00:00:00,266.958
2022-05-13 00:00:00,266.48
2022-05-12 00:00:00,274.064
2022-05-11 00:00:00,266.902
2022-05-10 00:00:00,271.097
2022-05-09 00:00:00,274.902
2022-05-06 00:00:00,268.607
2022-05-05 00:00:00,258.617
2022-05-04 00:00:00,259.641
2022-05-03 00:00:00,257.519
2022-05-02 00:00:00,259.461
2022-04-29 00:00:00,259.314
2022-04-28 00:00:00,244.722
2022-04-27 00:00:00,242.784
2022-04-26 00:00:00,238.35
2022-04-25 00:00:00,227.932
2022-04-22 00:00:00,217.191
2022-04-21 00:00:00,214.759
2022-04-20 00:00:00,217.448
2022-04-19 00:00:00,220.191
2022-04-18 00:00:00,217.079
2022-04-15 00:00:00,217.026
2022-04-14 00:00:00,216.93
2022-04-13 00:00:00,214.925
2022-04-12 00:00:00,214.515
2022-04-11 00:00:00,209.915
2022-04-08 00:00:00,208.522
2022-04-07 00:00:00,211.278
2022-04-06 00:00:00,209.212
2022-04-05 00:00:00,204.028
2022-04-04 00:00:00,198.877
2022-04-01 00:00:00,200.375
2022-03-31 00:00:00,199.222
2022-03-30 00:00:00,197.955
2022-03-29 00:00:00,197.283
2022-03-28 00:00:00,226.037
2022-03-25 00:00:00,220.456
2022-03-24 00:00:00,223.839
2022-03-23 00:00:00,221.564
2022-03-22 00:00:00,219.955
2022-03-21 00:00:00,221.707
2022-03-18 00:00:00,213.018
2022-03-17 00:00:00,208.294
2022-03-16 00:00:00,206.19
2022-03-15 00:00:00,226.769
2022-03-14 00:00:00,220.41
2022-03-11 00:00:00,220.668
2022-03-10 00:00:00,223.607
2022-03-09 00:00:00,218.637
2022-03-08 00:00:00,241.375
2022-03-07 00:00:00,244.798
2022-03-04 00:00:00,212.929
2022-03-03 00:00:00,192.262
2022-03-02 00:00:00,189.352
2022-03-01 00:00:00,183.966
2022-02-28 00:00:00,177.253
2022-02-25 00:00:00,165.816
2022-02-24 00:00:00,180.646
2022-02-23 00:00:00,170.15
2022-02-22 00:00:00,170.52
2022-02-21 00:00:00,171.245
2022-02-18 00:00:00,165.501
2022-02-17 00:00:00,162.725
2022-02-16 00:00:00,157.406
2022-02-15 00:00:00,158.82
2022-02-14 00:00:00,183.677
2022-02-11 00:00:00,176.466
2022-02-10 00:00:00,171.579
2022-02-09 00:00:00,165.856
2022-02-08 00:00:00,170.28
2022-02-07 00:00:00,176.298
2022-02-04 00:00:00,171.127
2022-02-03 00:00:00,160.999
2022-02-02 00:00:00,150.808
2022-02-01 00:00:00,151.953
2022-01-31 00:00:00,158.136
2022-01-28 00:00:00,158.444
2022-01-27 00:00:00,152.509
2022-01-26 00:00:00,152.155
2022-01-25 00:00:00,154.384
2022-01-24 00:00:00,156.122
2022-01-21 00:00:00,150.077
2022-01-20 00:00:00,145.867
2022-01-19 00:00:00,145.352
2022-01-18 00:00:00,145.069
2022-01-17 00:00:00,140.887
2022-01-14 00:00:00,138.771
2022-01-13 00:00:00,135.883
2022-01-12 00:00:00,136.662
2022-01-11 00:00:00,139.327
2022-01-10 00:00:00,139.191
2022-01-07 00:00:00,135.512
2022-01-06 00:00:00,132.305
2022-01-05 00:00:00,128.203
2022-01-04 00:00:00,127.236
2022-01-03 00:00:00,126.975
2021-12-31 00:00:00,127.217
2021-12-30 00:00:00,128.509
2021-12-29 00:00:00,130.191
2021-12-28 00:00:00,130.341
2021-12-27 00:00:00,130.383
2021-12-24 00:00:00,130.371
2021-12-23 00:00:00,131.884
2021-12-22 00:00:00,131.62
2021-12-21 00:00:00,132.052
2021-12-20 00:00:00,134.275
2021-12-17 00:00:00,131.222
2021-12-16 00:00:00,132.729
2021-12-15 00:00:00,134.802
