Date,RABO
2022-05-23 00:00:00,139.56
2022-05-20 00:00:00,142.8
2022-05-19 00:00:00,141.73
2022-05-18 00:00:00,137.15
2022-05-17 00:00:00,133.69
2022-05-16 00:00:00,136.41
2022-05-13 00:00:00,135.27
2022-05-12 00:00:00,138.54
2022-05-11 00:00:00,135.45
2022-05-10 00:00:00,140.07
2022-05-09 00:00:00,141.98
2022-05-06 00:00:00,140.13
2022-05-05 00:00:00,133.59
2022-05-04 00:00:00,132.62
2022-05-03 00:00:00,129.35
2022-05-02 00:00:00,131.1
2022-04-29 00:00:00,131.68
2022-04-28 00:00:00,127.37
2022-04-27 00:00:00,126.51
2022-04-26 00:00:00,122.27
2022-04-25 00:00:00,119.1
2022-04-22 00:00:00,114.48
2022-04-21 00:00:00,114.01
2022-04-20 00:00:00,115.15
2022-04-19 00:00:00,117.92
2022-04-18 00:00:00,115.45
2022-04-15 00:00:00,115.55
2022-04-14 00:00:00,115.71
2022-04-13 00:00:00,115.35
2022-04-12 00:00:00,114.71
2022-04-11 00:00:00,114.41
2022-04-08 00:00:00,113.09
2022-04-07 00:00:00,114.69
2022-04-06 00:00:00,114.32
2022-04-05 00:00:00,110.71
2022-04-04 00:00:00,105.59
2022-04-01 00:00:00,111.4
2022-03-31 00:00:00,109.81
2022-03-30 00:00:00,107.51
2022-03-29 00:00:00,106.4
2022-03-28 00:00:00,115.8
2022-03-25 00:00:00,117
2022-03-24 00:00:00,118.85
2022-03-23 00:00:00,115.79
2022-03-22 00:00:00,113.88
2022-03-21 00:00:00,113.49
2022-03-18 00:00:00,106.75
2022-03-17 00:00:00,105.04
2022-03-16 00:00:00,109.25
2022-03-15 00:00:00,115.96
2022-03-14 00:00:00,114.28
2022-03-11 00:00:00,112.04
2022-03-10 00:00:00,115.13
2022-03-09 00:00:00,113.75
2022-03-08 00:00:00,125.7
2022-03-07 00:00:00,135.69
2022-03-04 00:00:00,122.7
2022-03-03 00:00:00,109.78
2022-03-02 00:00:00,113
2022-03-01 00:00:00,113.01
2022-02-28 00:00:00,108.38
2022-02-25 00:00:00,101.96
2022-02-24 00:00:00,111.92
2022-02-23 00:00:00,105.31
2022-02-22 00:00:00,104.04
2022-02-21 00:00:00,106.61
2022-02-18 00:00:00,99.2
2022-02-17 00:00:00,97.32
2022-02-16 00:00:00,94.69
2022-02-15 00:00:00,95.85
2022-02-14 00:00:00,100.37
2022-02-11 00:00:00,94.77
2022-02-10 00:00:00,95.69
2022-02-09 00:00:00,92.24
2022-02-08 00:00:00,96.27
2022-02-07 00:00:00,100.93
2022-02-04 00:00:00,96.11
2022-02-03 00:00:00,89.51
2022-02-02 00:00:00,82.83
2022-02-01 00:00:00,84.55
2022-01-31 00:00:00,86.41
2022-01-28 00:00:00,85.99
2022-01-27 00:00:00,83.44
2022-01-26 00:00:00,83.53
2022-01-25 00:00:00,86.09
2022-01-24 00:00:00,86.78
