Date,CRMU
2022-02-21 00:00:00,103.94
2022-02-18 00:00:00,106.87
2022-02-17 00:00:00,105.33
2022-02-16 00:00:00,104.32
2022-02-15 00:00:00,106.01
2022-02-14 00:00:00,106.29
2022-02-11 00:00:00,105.22
2022-02-10 00:00:00,103.83
2022-02-09 00:00:00,98.27
2022-02-08 00:00:00,99.33
2022-02-07 00:00:00,101.22
2022-02-04 00:00:00,98.27
2022-02-03 00:00:00,95.21
2022-02-02 00:00:00,93.55
2022-02-01 00:00:00,93.08
2022-01-31 00:00:00,99.47
2022-01-28 00:00:00,98.99
2022-01-27 00:00:00,100.69
2022-01-26 00:00:00,105.72
2022-01-25 00:00:00,106.08
2022-01-24 00:00:00,106.47
2022-01-21 00:00:00,105
2022-01-20 00:00:00,103.94
2022-01-19 00:00:00,107.27
2022-01-18 00:00:00,108.89
2022-01-17 00:00:00,113.79
2022-01-14 00:00:00,112.15
2022-01-13 00:00:00,107.72
2022-01-12 00:00:00,110.49
2022-01-11 00:00:00,118.46
2022-01-10 00:00:00,119
2022-01-07 00:00:00,120.26
2022-01-06 00:00:00,116.11
2022-01-05 00:00:00,114.45
2022-01-04 00:00:00,114.45
2022-01-03 00:00:00,114.56
2021-12-31 00:00:00,114.22
2021-12-30 00:00:00,106.52
2021-12-29 00:00:00,83.78
2021-12-28 00:00:00,83.87
2021-12-27 00:00:00,84.03
2021-12-24 00:00:00,83.98
2021-12-23 00:00:00,84.24
2021-12-22 00:00:00,84.83
2021-12-21 00:00:00,84.76
2021-12-20 00:00:00,85.49
2021-12-17 00:00:00,84.7
2021-12-16 00:00:00,85.58
2021-12-15 00:00:00,85.81
2021-12-14 00:00:00,85.64
2021-12-13 00:00:00,85.63
2021-12-10 00:00:00,85.94
2021-12-09 00:00:00,86.15
2021-12-08 00:00:00,86.66
2021-12-07 00:00:00,87.37
2021-12-06 00:00:00,87.96
2021-12-03 00:00:00,88.04
2021-12-02 00:00:00,88.42
2021-12-01 00:00:00,88.9
2021-11-30 00:00:00,88.74
2021-11-29 00:00:00,89.05
2021-11-26 00:00:00,88.68
2021-11-25 00:00:00,86.39
2021-11-24 00:00:00,86.47
2021-11-23 00:00:00,85.6
2021-11-22 00:00:00,84.58
2021-11-19 00:00:00,83.82
2021-11-18 00:00:00,83.45
2021-11-17 00:00:00,83.7
2021-11-16 00:00:00,84
2021-11-15 00:00:00,83.48
2021-11-12 00:00:00,82.52
2021-11-11 00:00:00,82.73
2021-11-10 00:00:00,82.63
2021-11-09 00:00:00,82.35
2021-11-08 00:00:00,82.45
2021-11-05 00:00:00,86.64
2021-11-04 00:00:00,87.31
2021-11-03 00:00:00,87.98
2021-11-02 00:00:00,104.14
2021-11-01 00:00:00,104.14
2021-10-29 00:00:00,104.18
2021-10-28 00:00:00,96.07
2021-10-27 00:00:00,96.03
2021-10-26 00:00:00,104.11
2021-10-25 00:00:00,104.27
2021-10-22 00:00:00,104.14
2021-10-21 00:00:00,105.44
2021-10-20 00:00:00,100.85
2021-10-19 00:00:00,101.88
2021-10-18 00:00:00,106.31
2021-10-15 00:00:00,105.48
2021-10-14 00:00:00,99.32
2021-10-13 00:00:00,105.8
2021-10-12 00:00:00,108.78
2021-10-11 00:00:00,109.79
2021-10-08 00:00:00,112.81
2021-10-07 00:00:00,113.63
2021-10-06 00:00:00,116.1
2021-10-05 00:00:00,114.99
2021-10-04 00:00:00,111.91
2021-10-01 00:00:00,110.11
2021-09-30 00:00:00,113.6
2021-09-29 00:00:00,106.35
2021-09-28 00:00:00,106.55
2021-09-27 00:00:00,106.18
2021-09-24 00:00:00,106.51
2021-09-23 00:00:00,103.82
2021-09-22 00:00:00,103.97
2021-09-21 00:00:00,103.94
2021-09-20 00:00:00,104.23
2021-09-17 00:00:00,103.55
2021-09-16 00:00:00,104.02
2021-09-15 00:00:00,104.84
2021-09-14 00:00:00,104.81
2021-09-13 00:00:00,104.9
2021-09-10 00:00:00,105.15
2021-09-09 00:00:00,105.76
2021-09-08 00:00:00,105.61
2021-09-07 00:00:00,106.26
2021-09-06 00:00:00,106.13
