Date,BNP
2022-03-09 00:00:00,162.15
2022-03-08 00:00:00,178.5
2022-03-07 00:00:00,184.76
2022-03-04 00:00:00,159.99
2022-03-03 00:00:00,144.38
2022-03-02 00:00:00,142.1
2022-03-01 00:00:00,139.79
2022-02-28 00:00:00,135.42
2022-02-25 00:00:00,128.24
2022-02-24 00:00:00,139.67
2022-02-23 00:00:00,125.4
2022-02-22 00:00:00,125.65
2022-02-21 00:00:00,126.67
2022-02-18 00:00:00,121.98
2022-02-17 00:00:00,118.27
2022-02-16 00:00:00,116.14
2022-02-15 00:00:00,118.55
2022-02-14 00:00:00,122.08
2022-02-11 00:00:00,118.04
2022-02-10 00:00:00,113.88
2022-02-09 00:00:00,109.72
2022-02-08 00:00:00,114.86
2022-02-07 00:00:00,120.13
2022-02-04 00:00:00,116.89
2022-02-03 00:00:00,108.51
2022-02-02 00:00:00,103.01
2022-02-01 00:00:00,103.62
2022-01-31 00:00:00,107.46
2022-01-28 00:00:00,109.12
2022-01-27 00:00:00,104.18
2022-01-26 00:00:00,102.91
2022-01-25 00:00:00,109.5
2022-01-24 00:00:00,110.43
2022-01-21 00:00:00,105.4
2022-01-20 00:00:00,104.67
2022-01-19 00:00:00,104.39
2022-01-18 00:00:00,106.82
2022-01-17 00:00:00,103.4
2022-01-14 00:00:00,98.64
2022-01-13 00:00:00,96.39
2022-01-12 00:00:00,95.13
2022-01-11 00:00:00,96.42
2022-01-10 00:00:00,97.03
2022-01-07 00:00:00,93.75
2022-01-06 00:00:00,93.03
2022-01-05 00:00:00,90.54
2022-01-04 00:00:00,88.77
2022-01-03 00:00:00,90.78
2021-12-31 00:00:00,90.65
2021-12-30 00:00:00,89.34
2021-12-29 00:00:00,90.14
2021-12-28 00:00:00,91.74
2021-12-27 00:00:00,91.74
2021-12-24 00:00:00,91.74
2021-12-23 00:00:00,90.01
2021-12-22 00:00:00,92.82
2021-12-21 00:00:00,94.17
2021-12-20 00:00:00,95.92
2021-12-17 00:00:00,92.82
2021-12-16 00:00:00,91.71
2021-12-15 00:00:00,94.14
2021-12-14 00:00:00,96.4
2021-12-13 00:00:00,95.71
2021-12-10 00:00:00,97.24
2021-12-09 00:00:00,97.69
2021-12-08 00:00:00,101.09
2021-12-07 00:00:00,102.22
2021-12-06 00:00:00,106.21
2021-12-03 00:00:00,106.44
2021-12-02 00:00:00,106.2
2021-12-01 00:00:00,105.59
2021-11-30 00:00:00,107.86
2021-11-29 00:00:00,107.25
2021-11-26 00:00:00,110.59
2021-11-25 00:00:00,101.2
2021-11-24 00:00:00,99.57
2021-11-23 00:00:00,98.13
2021-11-22 00:00:00,95.39
2021-11-19 00:00:00,97.01
2021-11-18 00:00:00,95.61
2021-11-17 00:00:00,95.55
2021-11-16 00:00:00,96.19
2021-11-15 00:00:00,96.28
2021-11-12 00:00:00,97.33
2021-11-11 00:00:00,95.37
2021-11-10 00:00:00,93.05
2021-11-09 00:00:00,92.93
2021-11-08 00:00:00,92.18
2021-11-05 00:00:00,92.59
2021-11-04 00:00:00,94.74
2021-11-03 00:00:00,96.2
2021-11-02 00:00:00,99.08
2021-11-01 00:00:00,100.25
2021-10-29 00:00:00,99.81
2021-10-28 00:00:00,98.04
2021-10-27 00:00:00,96.51
2021-10-26 00:00:00,94.84
2021-10-25 00:00:00,96.14
2021-10-22 00:00:00,96.56
2021-10-21 00:00:00,95.83
2021-10-20 00:00:00,97.33
2021-10-19 00:00:00,98.33
