Date,SAB
2022-02-28 00:00:00,246.83
2022-02-25 00:00:00,248.21
2022-02-24 00:00:00,246.36
2022-02-23 00:00:00,235.11
2022-02-22 00:00:00,229.48
2022-02-21 00:00:00,230.95
2022-02-18 00:00:00,229.41
2022-02-17 00:00:00,228.69
2022-02-16 00:00:00,227.39
2022-02-15 00:00:00,229.94
2022-02-14 00:00:00,230.74
2022-02-11 00:00:00,227.6
2022-02-10 00:00:00,226.56
2022-02-09 00:00:00,222.04
2022-02-08 00:00:00,220.87
2022-02-07 00:00:00,222.65
2022-02-04 00:00:00,210.86
2022-02-03 00:00:00,208.44
2022-02-02 00:00:00,202.72
2022-02-01 00:00:00,202.29
2022-01-31 00:00:00,204.49
2022-01-28 00:00:00,208.92
2022-01-27 00:00:00,209.15
2022-01-26 00:00:00,204.43
2022-01-25 00:00:00,206.46
2022-01-24 00:00:00,206.97
2022-01-21 00:00:00,205.9
2022-01-20 00:00:00,204.98
2022-01-19 00:00:00,204.4
2022-01-18 00:00:00,207.56
2022-01-17 00:00:00,209.83
2022-01-14 00:00:00,207.83
2022-01-13 00:00:00,205.79
2022-01-12 00:00:00,205.25
2022-01-11 00:00:00,206.06
2022-01-10 00:00:00,206.69
2022-01-07 00:00:00,205.96
2022-01-06 00:00:00,206.35
2022-01-05 00:00:00,210.32
2022-01-04 00:00:00,208.63
2022-01-03 00:00:00,210.38
2021-12-31 00:00:00,209.18
2021-12-30 00:00:00,209.84
2021-12-29 00:00:00,212.56
2021-12-28 00:00:00,210.25
2021-12-27 00:00:00,208.6
2021-12-24 00:00:00,209.72
2021-12-23 00:00:00,211.7
2021-12-22 00:00:00,212.58
2021-12-21 00:00:00,210.46
2021-12-20 00:00:00,216.1
2021-12-17 00:00:00,213.46
2021-12-16 00:00:00,211.24
2021-12-15 00:00:00,212.4
2021-12-14 00:00:00,213.46
2021-12-13 00:00:00,213.08
2021-12-10 00:00:00,214.81
2021-12-09 00:00:00,214.62
2021-12-08 00:00:00,214.57
2021-12-07 00:00:00,214.92
2021-12-06 00:00:00,215.36
2021-12-03 00:00:00,215.66
2021-12-02 00:00:00,215.77
2021-12-01 00:00:00,215
2021-11-30 00:00:00,215
2021-11-29 00:00:00,214.99
2021-11-26 00:00:00,215.18
2021-11-25 00:00:00,214.53
2021-11-24 00:00:00,214.09
2021-11-23 00:00:00,214.71
2021-11-22 00:00:00,213.4
2021-11-19 00:00:00,212.76
2021-11-18 00:00:00,212.02
2021-11-17 00:00:00,210.82
2021-11-16 00:00:00,211.88
2021-11-15 00:00:00,211.65
2021-11-12 00:00:00,213.72
2021-11-11 00:00:00,208.55
2021-11-10 00:00:00,210.25
2021-11-09 00:00:00,207.45
2021-11-08 00:00:00,211.14
2021-11-05 00:00:00,213.4
2021-11-04 00:00:00,213.34
2021-11-03 00:00:00,211.81
2021-11-02 00:00:00,215
2021-11-01 00:00:00,212.48
2021-10-29 00:00:00,202.97
2021-10-28 00:00:00,208.62
2021-10-27 00:00:00,204.19
2021-10-26 00:00:00,207.8
2021-10-25 00:00:00,208.21
2021-10-22 00:00:00,211.2
2021-10-21 00:00:00,208.44
2021-10-20 00:00:00,211.15
2021-10-19 00:00:00,207.77
2021-10-18 00:00:00,211.29
2021-10-15 00:00:00,208.36
2021-10-14 00:00:00,213.77
2021-10-13 00:00:00,210.77
2021-10-12 00:00:00,213.62
2021-10-11 00:00:00,208.25
2021-10-08 00:00:00,211.27
2021-10-07 00:00:00,208.31
2021-10-06 00:00:00,211.23
2021-10-05 00:00:00,208.63
2021-10-04 00:00:00,206.37
2021-10-01 00:00:00,206.11
2021-09-30 00:00:00,207.3
2021-09-29 00:00:00,223.41
2021-09-28 00:00:00,224.92
2021-09-27 00:00:00,209.62
2021-09-24 00:00:00,209.88
2021-09-23 00:00:00,209.11
2021-09-22 00:00:00,209.79
2021-09-21 00:00:00,211.08
2021-09-20 00:00:00,212.53
2021-09-17 00:00:00,199.93
2021-09-16 00:00:00,199.19
2021-09-15 00:00:00,203.14
2021-09-14 00:00:00,202.31
2021-09-13 00:00:00,204.82
2021-09-10 00:00:00,203.47
2021-09-09 00:00:00,202
2021-09-08 00:00:00,202.62
2021-09-07 00:00:00,203.46
2021-09-06 00:00:00,201.59
2021-09-03 00:00:00,204.87
