Date,ERST
2021-09-01 00:00:00,42.44
2021-08-31 00:00:00,42.65
2021-08-30 00:00:00,42.7
2021-08-27 00:00:00,43.18
2021-08-26 00:00:00,42.93
2021-08-25 00:00:00,42.94
2021-08-24 00:00:00,43.2
2021-08-23 00:00:00,43.98
2021-08-20 00:00:00,43.88
2021-08-19 00:00:00,43.34
2021-08-18 00:00:00,43.3
2021-08-17 00:00:00,43.32
2021-08-16 00:00:00,43.28
2021-08-13 00:00:00,43.7
2021-08-12 00:00:00,43.7
2021-08-11 00:00:00,43.55
2021-08-10 00:00:00,43.29
2021-08-09 00:00:00,43.21
2021-08-06 00:00:00,43.61
2021-08-05 00:00:00,43.61
2021-08-04 00:00:00,43.84
2021-08-03 00:00:00,43.54
2021-08-02 00:00:00,43.73
2021-07-30 00:00:00,43.56
2021-07-29 00:00:00,43.89
2021-07-28 00:00:00,50.82
2021-07-27 00:00:00,50.52
2021-07-26 00:00:00,50.42
2021-07-23 00:00:00,50.71
2021-07-22 00:00:00,50.97
2021-07-21 00:00:00,51.77
2021-07-20 00:00:00,51.51
2021-07-19 00:00:00,50.87
2021-07-16 00:00:00,50.76
2021-07-15 00:00:00,50.62
2021-07-14 00:00:00,50.59
2021-07-13 00:00:00,50.55
2021-07-12 00:00:00,47
2021-07-09 00:00:00,47.33
2021-07-08 00:00:00,46.89
2021-07-07 00:00:00,46.87
2021-07-06 00:00:00,47.09
2021-07-05 00:00:00,46.68
2021-07-02 00:00:00,46.79
2021-07-01 00:00:00,46.98
2021-06-30 00:00:00,46.86
2021-06-29 00:00:00,46.75
2021-06-28 00:00:00,46.57
2021-06-25 00:00:00,46.7
2021-06-24 00:00:00,46.84
2021-06-23 00:00:00,47.06
2021-06-22 00:00:00,47.39
2021-06-21 00:00:00,47.38
2021-06-18 00:00:00,47.11
2021-06-17 00:00:00,47.05
2021-06-16 00:00:00,47.16
2021-06-15 00:00:00,47.04
2021-06-14 00:00:00,47.03
2021-06-11 00:00:00,47.5
2021-06-10 00:00:00,47.7
2021-06-09 00:00:00,47.75
2021-06-08 00:00:00,47.86
2021-06-07 00:00:00,47.86
2021-06-04 00:00:00,48.07
2021-06-03 00:00:00,47.77
2021-06-02 00:00:00,47.84
2021-06-01 00:00:00,47.88
2021-05-31 00:00:00,48.11
2021-05-28 00:00:00,48.2
2021-05-27 00:00:00,48.43
2021-05-26 00:00:00,48.49
2021-05-25 00:00:00,48.68
2021-05-24 00:00:00,48.84
2021-05-21 00:00:00,48.78
2021-05-20 00:00:00,49.05
2021-05-19 00:00:00,48.58
2021-05-18 00:00:00,48.45
2021-05-17 00:00:00,48.42
2021-05-14 00:00:00,48.89
2021-05-13 00:00:00,48.89
2021-05-12 00:00:00,48.79
2021-05-11 00:00:00,48.44
2021-05-10 00:00:00,48.49
2021-05-07 00:00:00,48.6
2021-05-06 00:00:00,48.35
2021-05-05 00:00:00,48.44
2021-05-04 00:00:00,48.14
2021-05-03 00:00:00,48.14
2021-04-30 00:00:00,48.13
2021-04-29 00:00:00,48.32
2021-04-28 00:00:00,48.37
2021-04-27 00:00:00,48.19
2021-04-26 00:00:00,49.82
2021-04-23 00:00:00,50.16
2021-04-22 00:00:00,49.99
2021-04-21 00:00:00,50.07
2021-04-20 00:00:00,50.27
2021-04-19 00:00:00,49.66
2021-04-16 00:00:00,49.64
2021-04-15 00:00:00,49.89
2021-04-14 00:00:00,50.65
2021-04-13 00:00:00,50.47
2021-04-12 00:00:00,50.51
2021-04-09 00:00:00,50.35
2021-04-08 00:00:00,50.3
2021-04-07 00:00:00,50.31
2021-04-06 00:00:00,50.11
2021-04-05 00:00:00,50.84
2021-04-02 00:00:00,50.68
2021-04-01 00:00:00,50.64
2021-03-31 00:00:00,51.67
2021-03-30 00:00:00,52.22
2021-03-29 00:00:00,52.33
2021-03-26 00:00:00,51.55
2021-03-25 00:00:00,51.96
2021-03-24 00:00:00,52.28
2021-03-23 00:00:00,52.59
2021-03-22 00:00:00,52.46
2021-03-19 00:00:00,49.01
2021-03-18 00:00:00,49.12
2021-03-17 00:00:00,48.94
2021-03-16 00:00:00,49.11
2021-03-15 00:00:00,49.12
2021-03-12 00:00:00,48.99
2021-03-11 00:00:00,49.65
2021-03-10 00:00:00,49.78
2021-03-09 00:00:00,49.98
2021-03-08 00:00:00,50.35
2021-03-05 00:00:00,49.96
2021-03-04 00:00:00,49.86
2021-03-03 00:00:00,49.9
2021-03-02 00:00:00,50.06
2021-03-01 00:00:00,51.03
2021-02-26 00:00:00,50.64
2021-02-25 00:00:00,50.21
2021-02-24 00:00:00,50.48
2021-02-23 00:00:00,50.21
2021-02-22 00:00:00,49.85
2021-02-19 00:00:00,49.86
2021-02-18 00:00:00,49.68
2021-02-17 00:00:00,49.38
2021-02-16 00:00:00,49.39
2021-02-15 00:00:00,49.23
2021-02-12 00:00:00,49.13
2021-02-11 00:00:00,49.52
2021-02-10 00:00:00,49.65
2021-02-09 00:00:00,49.48
2021-02-08 00:00:00,49.5
2021-02-05 00:00:00,49.61
2021-02-04 00:00:00,49.91
2021-02-03 00:00:00,50.58
2021-02-02 00:00:00,51.03
2021-02-01 00:00:00,52.31
2021-01-29 00:00:00,51.96
2021-01-28 00:00:00,52.03
2021-01-27 00:00:00,51.4
2021-01-26 00:00:00,51.87
2021-01-25 00:00:00,51.44
2021-01-22 00:00:00,51.32
2021-01-21 00:00:00,51.18
2021-01-20 00:00:00,51.71
2021-01-19 00:00:00,50.83
2021-01-18 00:00:00,51.6
2021-01-15 00:00:00,50.66
2021-01-14 00:00:00,50.6
2021-01-13 00:00:00,50.66
2021-01-12 00:00:00,50.25
2021-01-11 00:00:00,49.85
2021-01-08 00:00:00,49.91
2021-01-07 00:00:00,49.63
2021-01-06 00:00:00,50.18
2021-01-05 00:00:00,49.61
2021-01-04 00:00:00,49.64
2021-01-01 00:00:00,50.06
2020-12-31 00:00:00,49.86
2020-12-30 00:00:00,49.77
2020-12-29 00:00:00,50.09
2020-12-28 00:00:00,49.99
2020-12-25 00:00:00,49.99
2020-12-24 00:00:00,50.04
2020-12-23 00:00:00,50.94
2020-12-22 00:00:00,52.6
2020-12-21 00:00:00,52.02
2020-12-18 00:00:00,50.06
2020-12-17 00:00:00,49.43
2020-12-16 00:00:00,50.08
2020-12-15 00:00:00,50.7
2020-12-14 00:00:00,51.18
2020-12-11 00:00:00,51.51
2020-12-10 00:00:00,54.79
2020-12-09 00:00:00,54.49
2020-12-08 00:00:00,54.89
2020-12-07 00:00:00,54.54
2020-12-04 00:00:00,53.84
2020-12-03 00:00:00,54.04
2020-12-02 00:00:00,54.31
2020-12-01 00:00:00,54.7
2020-11-30 00:00:00,55.44
2020-11-27 00:00:00,54.69
2020-11-26 00:00:00,54.76
2020-11-25 00:00:00,54.71
2020-11-24 00:00:00,54.2
2020-11-23 00:00:00,54.98
2020-11-20 00:00:00,55.25
2020-11-19 00:00:00,55.52
2020-11-18 00:00:00,55.27
2020-11-17 00:00:00,54.96
2020-11-16 00:00:00,55.4
2020-11-13 00:00:00,56.14
2020-11-12 00:00:00,56.08
2020-11-11 00:00:00,55.18
2020-11-10 00:00:00,54.64
2020-11-09 00:00:00,55.56
2020-11-06 00:00:00,57.14
2020-11-05 00:00:00,65.4
2020-11-04 00:00:00,67.67
2020-11-03 00:00:00,68.87
2020-11-02 00:00:00,70.34
2020-10-30 00:00:00,70.89
2020-10-29 00:00:00,71.51
2020-10-28 00:00:00,74.85
2020-10-27 00:00:00,72.33
2020-10-26 00:00:00,71.62
2020-10-23 00:00:00,71.4
2020-10-22 00:00:00,71.71
2020-10-21 00:00:00,71.47
2020-10-20 00:00:00,71.9
2020-10-19 00:00:00,71.06
2020-10-16 00:00:00,72.98
2020-10-15 00:00:00,73.46
2020-10-14 00:00:00,71.85
2020-10-13 00:00:00,70.97
2020-10-12 00:00:00,70.89
2020-10-09 00:00:00,71.12
2020-10-08 00:00:00,79.59
2020-10-07 00:00:00,80.38
2020-10-06 00:00:00,81.09
2020-10-05 00:00:00,81.94
2020-10-02 00:00:00,83.09
2020-10-01 00:00:00,83.41
2020-09-30 00:00:00,83.92
2020-09-29 00:00:00,83.95
2020-09-28 00:00:00,84.84
2020-09-25 00:00:00,87.15
2020-09-24 00:00:00,85.13
2020-09-23 00:00:00,82.86
2020-09-22 00:00:00,83.54
2020-09-21 00:00:00,83.43
2020-09-18 00:00:00,76.69
2020-09-17 00:00:00,76.43
2020-09-16 00:00:00,76.26
2020-09-15 00:00:00,77.11
2020-09-14 00:00:00,77.45
2020-09-11 00:00:00,76.47
2020-09-10 00:00:00,75.86
2020-09-09 00:00:00,76.49
2020-09-08 00:00:00,75.67
2020-09-07 00:00:00,75.08
2020-09-04 00:00:00,72.58
2020-09-03 00:00:00,73.63
2020-09-02 00:00:00,72.58
2020-09-01 00:00:00,75.24
2020-08-31 00:00:00,72.97
2020-08-28 00:00:00,75.36
2020-08-27 00:00:00,73.41
2020-08-26 00:00:00,76.35
2020-08-25 00:00:00,73.76
2020-08-24 00:00:00,76.65
2020-08-21 00:00:00,75.45
2020-08-20 00:00:00,77.29
2020-08-19 00:00:00,75.12
2020-08-18 00:00:00,76.89
2020-08-17 00:00:00,74.84
2020-08-14 00:00:00,76.43
2020-08-13 00:00:00,73.26
2020-08-12 00:00:00,75.98
2020-08-11 00:00:00,74.73
2020-08-10 00:00:00,77.28
2020-08-07 00:00:00,75.46
2020-08-06 00:00:00,77.5
2020-08-05 00:00:00,76.48
2020-08-04 00:00:00,80.16
2020-08-03 00:00:00,78.79
2020-07-31 00:00:00,79.4
2020-07-30 00:00:00,89.48
2020-07-29 00:00:00,87.72
2020-07-28 00:00:00,87.47
2020-07-27 00:00:00,86.17
2020-07-24 00:00:00,85.36
2020-07-23 00:00:00,85.14
2020-07-22 00:00:00,85.36
2020-07-21 00:00:00,85.15
2020-07-20 00:00:00,88.59
2020-07-17 00:00:00,88.61
2020-07-16 00:00:00,88.58
2020-07-15 00:00:00,88.36
2020-07-14 00:00:00,90.22
2020-07-13 00:00:00,88.22
2020-07-10 00:00:00,89.91
2020-07-09 00:00:00,89.34
2020-07-08 00:00:00,88.52
2020-07-07 00:00:00,74.61
2020-07-06 00:00:00,74.95
2020-07-03 00:00:00,76.14
2020-07-02 00:00:00,77.13
2020-07-01 00:00:00,77.65
2020-06-30 00:00:00,79.97
2020-06-29 00:00:00,80.13
2020-06-26 00:00:00,78.47
2020-06-25 00:00:00,76.67
2020-06-24 00:00:00,74.46
2020-06-23 00:00:00,76.25
2020-06-22 00:00:00,75.09
2020-06-19 00:00:00,75.65
2020-06-18 00:00:00,75.09
2020-06-17 00:00:00,74.88
2020-06-16 00:00:00,77.42
2020-06-15 00:00:00,77.93
2020-06-12 00:00:00,78.13
2020-06-11 00:00:00,76.04
2020-06-10 00:00:00,75.22
2020-06-09 00:00:00,72.68
2020-06-08 00:00:00,71.56
2020-06-05 00:00:00,76.46
2020-06-04 00:00:00,77.22
2020-06-03 00:00:00,78.24
2020-06-02 00:00:00,79.79
2020-06-01 00:00:00,81.41
2020-05-29 00:00:00,80
2020-05-28 00:00:00,80.61
2020-05-27 00:00:00,81.81
2020-05-26 00:00:00,83.38
2020-05-25 00:00:00,85.16
2020-05-22 00:00:00,85.66
2020-05-21 00:00:00,84.85
2020-05-20 00:00:00,87.03
2020-05-19 00:00:00,86.92
2020-05-18 00:00:00,90.16
2020-05-15 00:00:00,89.75
2020-05-14 00:00:00,88.44
2020-05-13 00:00:00,86.62
2020-05-12 00:00:00,87.33
2020-05-11 00:00:00,88.44
2020-05-08 00:00:00,88.44
2020-05-07 00:00:00,88.44
2020-05-06 00:00:00,87.84
2020-05-05 00:00:00,89.55
2020-05-04 00:00:00,88.03
2020-05-01 00:00:00,86.72
2020-04-30 00:00:00,84.99
2020-04-29 00:00:00,87.99
2020-04-28 00:00:00,88.65
2020-04-27 00:00:00,92.28
2020-04-24 00:00:00,89.75
2020-04-23 00:00:00,91.12
2020-04-22 00:00:00,91.74
2020-04-21 00:00:00,88.66
2020-04-20 00:00:00,86.02
2020-04-17 00:00:00,87.01
2020-04-16 00:00:00,78.58
2020-04-15 00:00:00,75.98
2020-04-14 00:00:00,73.26
2020-04-13 00:00:00,74.29
2020-04-10 00:00:00,74.38
2020-04-09 00:00:00,74.77
2020-04-08 00:00:00,78.54
2020-04-07 00:00:00,63.84
2020-04-06 00:00:00,66.68
2020-04-03 00:00:00,68.63
2020-04-02 00:00:00,67.57
2020-04-01 00:00:00,66.83
2020-03-31 00:00:00,65.68
2020-03-30 00:00:00,66.85
2020-03-27 00:00:00,64.89
2020-03-26 00:00:00,64.04
2020-03-25 00:00:00,65.17
2020-03-24 00:00:00,68.13
2020-03-23 00:00:00,73.61
2020-03-20 00:00:00,73.02
2020-03-19 00:00:00,68.32
2020-03-18 00:00:00,72.04
2020-03-17 00:00:00,68.83
2020-03-16 00:00:00,68.67
2020-03-13 00:00:00,65.8
2020-03-12 00:00:00,66.54
2020-03-11 00:00:00,60.33
2020-03-10 00:00:00,60.56
2020-03-09 00:00:00,62.06
2020-03-06 00:00:00,55.05
2020-03-05 00:00:00,50.37
2020-03-04 00:00:00,48.07
2020-03-03 00:00:00,48.62
2020-03-02 00:00:00,50.41
2020-02-28 00:00:00,49.22
2020-02-27 00:00:00,46.24
2020-02-26 00:00:00,44.16
2020-02-25 00:00:00,44.01
2020-02-24 00:00:00,42.76
2020-02-21 00:00:00,40.91
2020-02-20 00:00:00,40.67
2020-02-19 00:00:00,40.51
2020-02-18 00:00:00,40.46
2020-02-17 00:00:00,39.84
2020-02-14 00:00:00,39.87
2020-02-13 00:00:00,39.99
2020-02-12 00:00:00,39.89
2020-02-11 00:00:00,40.47
2020-02-10 00:00:00,40.87
2020-02-07 00:00:00,40.55
2020-02-06 00:00:00,40.2
2020-02-05 00:00:00,40.53
2020-02-04 00:00:00,41.07
2020-02-03 00:00:00,42
2020-01-31 00:00:00,41.92
2020-01-30 00:00:00,47.2
2020-01-29 00:00:00,46.74
2020-01-28 00:00:00,47.48
2020-01-27 00:00:00,47.67
2020-01-24 00:00:00,46.91
2020-01-23 00:00:00,47.02
2020-01-22 00:00:00,48.76
2020-01-21 00:00:00,48.5
2020-01-20 00:00:00,48.61
2020-01-17 00:00:00,48.54
2020-01-16 00:00:00,48.9
2020-01-15 00:00:00,49.03
2020-01-14 00:00:00,48.94
2020-01-13 00:00:00,48.88
2020-01-10 00:00:00,48.67
2020-01-09 00:00:00,49.19
2020-01-08 00:00:00,49.84
2020-01-07 00:00:00,50.19
2020-01-06 00:00:00,50.47
2020-01-03 00:00:00,50.31
2020-01-02 00:00:00,49.77
2020-01-01 00:00:00,50.22
2019-12-31 00:00:00,50.21
2019-12-30 00:00:00,50.01
2019-12-27 00:00:00,49.99
2019-12-26 00:00:00,49.96
2019-12-25 00:00:00,49.98
2019-12-24 00:00:00,50
2019-12-23 00:00:00,49.62
2019-12-20 00:00:00,49.79
2019-12-19 00:00:00,50
2019-12-18 00:00:00,49.81
2019-12-17 00:00:00,49.89
2019-12-16 00:00:00,49.65
2019-12-13 00:00:00,50.08
2019-12-12 00:00:00,50.28
2019-12-11 00:00:00,50.84
2019-12-10 00:00:00,50.9
2019-12-09 00:00:00,50.89
2019-12-06 00:00:00,51.22
2019-12-05 00:00:00,51.41
2019-12-04 00:00:00,51.77
2019-12-03 00:00:00,52
2019-12-02 00:00:00,51.73
2019-11-29 00:00:00,51.7
2019-11-28 00:00:00,51.24
2019-11-27 00:00:00,51.66
2019-11-26 00:00:00,51.81
2019-11-25 00:00:00,52.42
2019-11-22 00:00:00,52.72
2019-11-21 00:00:00,52.59
2019-11-20 00:00:00,52.54
2019-11-19 00:00:00,52.43
2019-11-18 00:00:00,52.28
2019-11-15 00:00:00,51.95
2019-11-14 00:00:00,52.03
2019-11-13 00:00:00,51.45
2019-11-12 00:00:00,50.96
2019-11-11 00:00:00,51.17
2019-11-08 00:00:00,51.13
2019-11-07 00:00:00,51.27
2019-11-06 00:00:00,51.47
2019-11-05 00:00:00,42.87
2019-11-04 00:00:00,43.13
2019-11-01 00:00:00,43.9
2019-10-31 00:00:00,44.33
2019-10-30 00:00:00,43.93
2019-10-29 00:00:00,43.78
2019-10-28 00:00:00,43.88
2019-10-25 00:00:00,44.14
2019-10-24 00:00:00,44.37
2019-10-23 00:00:00,44.27
2019-10-22 00:00:00,44.17
2019-10-21 00:00:00,44.43
2019-10-18 00:00:00,45.19
2019-10-17 00:00:00,45.49
2019-10-16 00:00:00,45.85
2019-10-15 00:00:00,46.66
2019-10-14 00:00:00,47.42
2019-10-11 00:00:00,48.02
2019-10-10 00:00:00,49.34
2019-10-09 00:00:00,50.07
2019-10-08 00:00:00,50.47
2019-10-07 00:00:00,50.34
2019-10-04 00:00:00,50.49
2019-10-03 00:00:00,50.38
2019-10-02 00:00:00,49.84
2019-10-01 00:00:00,49.1
2019-09-30 00:00:00,49.35
2019-09-27 00:00:00,49.59
2019-09-26 00:00:00,49.72
2019-09-25 00:00:00,49.61
2019-09-24 00:00:00,48.95
2019-09-23 00:00:00,48.28
2019-09-20 00:00:00,47.36
2019-09-19 00:00:00,45
2019-09-18 00:00:00,45.09
2019-09-17 00:00:00,44.71
2019-09-16 00:00:00,44.01
2019-09-13 00:00:00,43.86
2019-09-12 00:00:00,44.3
2019-09-11 00:00:00,44.85
2019-09-10 00:00:00,44.86
2019-09-09 00:00:00,44.8
2019-09-06 00:00:00,45.13
2019-09-05 00:00:00,45.98
2019-09-04 00:00:00,44.78
2019-09-03 00:00:00,45.52
2019-09-02 00:00:00,45.4
2019-08-30 00:00:00,45.22
2019-08-29 00:00:00,44.34
2019-08-28 00:00:00,44.73
2019-08-27 00:00:00,44.53
2019-08-26 00:00:00,44.63
2019-08-23 00:00:00,44.53
2019-08-22 00:00:00,44.52
2019-08-21 00:00:00,44.58
2019-08-20 00:00:00,45.17
2019-08-19 00:00:00,49.61
2019-08-16 00:00:00,50.71
2019-08-15 00:00:00,51
2019-08-14 00:00:00,50.99
2019-08-13 00:00:00,50.84
2019-08-12 00:00:00,51.16
2019-08-09 00:00:00,50.54
2019-08-08 00:00:00,50.27
2019-08-07 00:00:00,50.86
2019-08-06 00:00:00,50.5
2019-08-05 00:00:00,49.13
2019-08-02 00:00:00,47.65
2019-08-01 00:00:00,46.57
2019-07-31 00:00:00,46.26
2019-07-30 00:00:00,46.16
2019-07-29 00:00:00,45.47
2019-07-26 00:00:00,45.89
2019-07-25 00:00:00,38.61
2019-07-24 00:00:00,39.39
2019-07-23 00:00:00,40.25
2019-07-22 00:00:00,40.78
2019-07-19 00:00:00,41.14
2019-07-18 00:00:00,41.28
2019-07-17 00:00:00,41.21
2019-07-16 00:00:00,41.06
2019-07-15 00:00:00,41.02
2019-07-12 00:00:00,41.14
2019-07-11 00:00:00,41.78
2019-07-10 00:00:00,42.22
2019-07-09 00:00:00,42.46
2019-07-08 00:00:00,41.99
2019-07-05 00:00:00,41.79
2019-07-04 00:00:00,41.68
2019-07-03 00:00:00,41.76
2019-07-02 00:00:00,42.04
2019-07-01 00:00:00,42.45
2019-06-28 00:00:00,43.2
2019-06-27 00:00:00,43.57
2019-06-26 00:00:00,44.05
2019-06-25 00:00:00,43.73
2019-06-24 00:00:00,43.34
2019-06-21 00:00:00,43.29
2019-06-20 00:00:00,43.47
2019-06-19 00:00:00,43.47
2019-06-18 00:00:00,44.58
2019-06-17 00:00:00,45.46
2019-06-14 00:00:00,45.41
2019-06-13 00:00:00,45.32
2019-06-12 00:00:00,44.92
2019-06-11 00:00:00,44.78
2019-06-10 00:00:00,45.28
2019-06-07 00:00:00,43.63
2019-06-06 00:00:00,44.08
2019-06-05 00:00:00,44.34
2019-06-04 00:00:00,45.1
2019-06-03 00:00:00,45.95
2019-05-31 00:00:00,45.98
2019-05-30 00:00:00,45.42
2019-05-29 00:00:00,50.81
2019-05-28 00:00:00,49.94
2019-05-27 00:00:00,49.82
2019-05-24 00:00:00,49.85
2019-05-23 00:00:00,49.76
2019-05-22 00:00:00,48.85
2019-05-21 00:00:00,48.55
2019-05-20 00:00:00,48.52
2019-05-17 00:00:00,48.11
2019-05-16 00:00:00,47.75
2019-05-15 00:00:00,48.26
2019-05-14 00:00:00,48.11
2019-05-13 00:00:00,47.72
2019-05-10 00:00:00,47.31
2019-05-09 00:00:00,47.29
2019-05-08 00:00:00,46.59
2019-05-07 00:00:00,46.24
2019-05-06 00:00:00,45.71
2019-05-03 00:00:00,45.28
2019-05-02 00:00:00,48.44
2019-05-01 00:00:00,45.58
2019-04-30 00:00:00,45.41
2019-04-29 00:00:00,47.44
2019-04-26 00:00:00,48.73
2019-04-25 00:00:00,48.82
2019-04-24 00:00:00,48.38
2019-04-23 00:00:00,47.56
2019-04-22 00:00:00,47.2
2019-04-19 00:00:00,47.02
2019-04-18 00:00:00,46.89
2019-04-17 00:00:00,47.03
2019-04-16 00:00:00,47.18
2019-04-15 00:00:00,45.76
2019-04-12 00:00:00,45.46
2019-04-11 00:00:00,48.93
2019-04-10 00:00:00,51.22
2019-04-09 00:00:00,51.37
2019-04-08 00:00:00,60.78
2019-04-05 00:00:00,60.18
2019-04-04 00:00:00,61.69
2019-04-03 00:00:00,61.83
2019-04-02 00:00:00,61.53
2019-04-01 00:00:00,61.51
2019-03-29 00:00:00,61.37
2019-03-28 00:00:00,62.08
2019-03-27 00:00:00,62.18
2019-03-26 00:00:00,61.83
2019-03-25 00:00:00,62.29
2019-03-22 00:00:00,62.71
2019-03-21 00:00:00,62.11
2019-03-20 00:00:00,62.34
2019-03-19 00:00:00,57.44
2019-03-18 00:00:00,57.33
2019-03-15 00:00:00,57.43
2019-03-14 00:00:00,57.44
2019-03-13 00:00:00,56.97
2019-03-12 00:00:00,57.91
2019-03-11 00:00:00,58
2019-03-08 00:00:00,58.1
2019-03-07 00:00:00,58.38
2019-03-06 00:00:00,58.1
2019-03-05 00:00:00,58.7
2019-03-04 00:00:00,55
2019-03-01 00:00:00,55
2019-02-28 00:00:00,55
2019-02-27 00:00:00,56.8
2019-02-26 00:00:00,57.53
2019-02-25 00:00:00,58.26
2019-02-22 00:00:00,59.18
2019-02-21 00:00:00,59.46
2019-02-20 00:00:00,59.78
2019-02-19 00:00:00,59.56
2019-02-18 00:00:00,59.2
2019-02-15 00:00:00,59.65
2019-02-14 00:00:00,59.52
2019-02-13 00:00:00,59.78
2019-02-12 00:00:00,59.68
2019-02-11 00:00:00,59.37
2019-02-08 00:00:00,60.21
2019-02-07 00:00:00,60.02
2019-02-06 00:00:00,60.2
2019-02-05 00:00:00,60.61
2019-02-04 00:00:00,58.64
2019-02-01 00:00:00,59.03
2019-01-31 00:00:00,58.86
2019-01-30 00:00:00,58.6
2019-01-29 00:00:00,58.7
2019-01-28 00:00:00,58.97
2019-01-25 00:00:00,58.84
2019-01-24 00:00:00,57.25
2019-01-23 00:00:00,59.22
2019-01-22 00:00:00,58.97
2019-01-21 00:00:00,58.76
2019-01-18 00:00:00,59.12
2019-01-17 00:00:00,58.48
2019-01-16 00:00:00,57.84
2019-01-15 00:00:00,59.65
2019-01-14 00:00:00,58.97
2019-01-11 00:00:00,59.15
2019-01-10 00:00:00,59.57
2019-01-09 00:00:00,59.77
2019-01-08 00:00:00,58.28
2019-01-07 00:00:00,59.01
2019-01-04 00:00:00,58.71
2019-01-03 00:00:00,58.28
2019-01-02 00:00:00,58.59
2019-01-01 00:00:00,57.15
2018-12-31 00:00:00,57.53
2018-12-28 00:00:00,58.36
2018-12-27 00:00:00,58.45
2018-12-26 00:00:00,58.4
2018-12-25 00:00:00,60.97
2018-12-24 00:00:00,60.78
2018-12-21 00:00:00,60.42
2018-12-20 00:00:00,59.79
2018-12-19 00:00:00,59.79
2018-12-18 00:00:00,62.21
2018-12-17 00:00:00,62.73
2018-12-14 00:00:00,60.23
2018-12-13 00:00:00,62.34
2018-12-12 00:00:00,59.76
2018-12-11 00:00:00,61.53
2018-12-10 00:00:00,59.88
2018-12-07 00:00:00,60.2
2018-12-06 00:00:00,60.22
2018-12-05 00:00:00,61.81
2018-12-04 00:00:00,60.64
2018-12-03 00:00:00,59.68
2018-11-30 00:00:00,59.26
2018-11-29 00:00:00,59.12
2018-11-28 00:00:00,57.16
2018-11-27 00:00:00,57.26
2018-11-26 00:00:00,57.04
2018-11-23 00:00:00,56.89
2018-11-22 00:00:00,56.87
2018-11-21 00:00:00,56.44
2018-11-20 00:00:00,55.3
2018-11-19 00:00:00,56.86
2018-11-16 00:00:00,56.94
2018-11-15 00:00:00,56.84
2018-11-14 00:00:00,56.95
2018-11-13 00:00:00,56.95
2018-11-12 00:00:00,56.95
2018-11-09 00:00:00,57.05
2018-11-08 00:00:00,57.05
2018-11-07 00:00:00,56.93
2018-11-06 00:00:00,57.12
2018-11-05 00:00:00,57.29
2018-11-02 00:00:00,55.99
2018-11-01 00:00:00,56.91
2018-10-31 00:00:00,57.39
2018-10-30 00:00:00,58.63
2018-10-29 00:00:00,58.95
2018-10-26 00:00:00,58.02
2018-10-25 00:00:00,57.45
2018-10-24 00:00:00,59.83
2018-10-23 00:00:00,56.34
2018-10-22 00:00:00,62.12
2018-10-19 00:00:00,62.42
2018-10-18 00:00:00,62.21
2018-10-17 00:00:00,55.88
2018-10-16 00:00:00,55.68
2018-10-15 00:00:00,53.24
2018-10-12 00:00:00,60.64
2018-10-11 00:00:00,54.57
2018-10-10 00:00:00,56.29
2018-10-09 00:00:00,56.97
2018-10-08 00:00:00,55.18
2018-10-05 00:00:00,59.45
2018-10-04 00:00:00,57
2018-10-03 00:00:00,56.35
2018-10-02 00:00:00,56.82
2018-10-01 00:00:00,57.91
2018-09-28 00:00:00,57.5
2018-09-27 00:00:00,58.03
2018-09-26 00:00:00,58.81
2018-09-25 00:00:00,58.03
2018-09-24 00:00:00,71.5
2018-09-21 00:00:00,71.67
2018-09-20 00:00:00,71.42
2018-09-19 00:00:00,67.44
2018-09-18 00:00:00,64.17
2018-09-17 00:00:00,63.41
2018-09-14 00:00:00,67.44
2018-09-13 00:00:00,65.79
2018-09-12 00:00:00,67.28
2018-09-11 00:00:00,67
2018-09-10 00:00:00,66.21
2018-09-07 00:00:00,67.65
2018-09-06 00:00:00,60.83
2018-09-05 00:00:00,66.5
2018-09-04 00:00:00,62.07
2018-09-03 00:00:00,64.82
2018-08-31 00:00:00,66.95
2018-08-30 00:00:00,66.83
2018-08-29 00:00:00,65.79
2018-08-28 00:00:00,66.51
2018-08-27 00:00:00,67.88
2018-08-24 00:00:00,68.03
2018-08-23 00:00:00,67.48
2018-08-22 00:00:00,69.27
2018-08-21 00:00:00,68.51
2018-08-20 00:00:00,66.14
2018-08-17 00:00:00,67.55
2018-08-16 00:00:00,64.67
2018-08-15 00:00:00,65.78
2018-08-14 00:00:00,69.51
2018-08-13 00:00:00,65.23
2018-08-10 00:00:00,64.2
2018-08-09 00:00:00,67.02
2018-08-08 00:00:00,66.7
2018-08-07 00:00:00,63.66
2018-08-06 00:00:00,68.95
2018-08-03 00:00:00,68.99
2018-08-02 00:00:00,68.1
2018-08-01 00:00:00,67.1
2018-07-31 00:00:00,66.27
2018-07-30 00:00:00,65.5
2018-07-27 00:00:00,68.08
2018-07-26 00:00:00,69.05
2018-07-25 00:00:00,69.13
2018-07-24 00:00:00,61.46
2018-07-23 00:00:00,69.08
2018-07-20 00:00:00,68.77
2018-07-19 00:00:00,61.61
2018-07-18 00:00:00,66.06
2018-07-17 00:00:00,63.31
2018-07-16 00:00:00,67.27
2018-07-13 00:00:00,66.67
2018-07-12 00:00:00,66.82
2018-07-11 00:00:00,67.68
2018-07-10 00:00:00,68.09
2018-07-09 00:00:00,61.47
2018-07-06 00:00:00,67.39
