Date,DANK
2021-09-02 00:00:00,111.68
2021-09-01 00:00:00,113.92
2021-08-31 00:00:00,114.73
2021-08-30 00:00:00,116.48
2021-08-27 00:00:00,116.38
2021-08-26 00:00:00,116.46
2021-08-25 00:00:00,117.51
2021-08-24 00:00:00,117.02
2021-08-23 00:00:00,118.07
2021-08-20 00:00:00,119.79
2021-08-19 00:00:00,121.42
2021-08-18 00:00:00,118.46
2021-08-17 00:00:00,118.33
2021-08-16 00:00:00,117.48
2021-08-13 00:00:00,117.81
2021-08-12 00:00:00,116.72
2021-08-11 00:00:00,117.98
2021-08-10 00:00:00,117.11
2021-08-09 00:00:00,115.96
2021-08-06 00:00:00,116.5
2021-08-05 00:00:00,116.91
2021-08-04 00:00:00,116.77
2021-08-03 00:00:00,116.86
2021-08-02 00:00:00,116.46
2021-07-30 00:00:00,116.95
2021-07-29 00:00:00,116.04
2021-07-28 00:00:00,117.26
2021-07-27 00:00:00,117.95
2021-07-26 00:00:00,118.47
2021-07-23 00:00:00,120.33
2021-07-22 00:00:00,122.43
2021-07-21 00:00:00,122.1
2021-07-20 00:00:00,125.8
2021-07-19 00:00:00,123.99
2021-07-16 00:00:00,122.49
2021-07-15 00:00:00,123.72
2021-07-14 00:00:00,123.59
2021-07-13 00:00:00,123.73
2021-07-12 00:00:00,125.57
2021-07-09 00:00:00,125.52
2021-07-08 00:00:00,126.65
2021-07-07 00:00:00,123.31
2021-07-06 00:00:00,123.88
2021-07-05 00:00:00,122.44
2021-07-02 00:00:00,122.3
2021-07-01 00:00:00,120.93
2021-06-30 00:00:00,122.08
2021-06-29 00:00:00,121.11
2021-06-28 00:00:00,120.82
2021-06-25 00:00:00,121.02
2021-06-24 00:00:00,121.67
2021-06-23 00:00:00,122.37
2021-06-22 00:00:00,124.14
2021-06-21 00:00:00,124.91
2021-06-18 00:00:00,123.08
2021-06-17 00:00:00,121.07
2021-06-16 00:00:00,119.8
2021-06-15 00:00:00,118.85
2021-06-14 00:00:00,119.57
2021-06-11 00:00:00,121.21
2021-06-10 00:00:00,124.04
2021-06-09 00:00:00,124.31
2021-06-08 00:00:00,123.68
2021-06-07 00:00:00,124.4
2021-06-04 00:00:00,124.66
2021-06-03 00:00:00,126.11
2021-06-02 00:00:00,122.51
2021-06-01 00:00:00,121.36
2021-05-31 00:00:00,122.93
2021-05-28 00:00:00,122.71
2021-05-27 00:00:00,124.33
2021-05-26 00:00:00,125.48
2021-05-25 00:00:00,127.05
2021-05-24 00:00:00,126.98
2021-05-21 00:00:00,127.9
2021-05-20 00:00:00,128.14
2021-05-19 00:00:00,129.14
2021-05-18 00:00:00,124.28
2021-05-17 00:00:00,123.42
2021-05-14 00:00:00,123.31
2021-05-13 00:00:00,122.27
2021-05-12 00:00:00,119.78
2021-05-11 00:00:00,118.65
2021-05-10 00:00:00,116.23
2021-05-07 00:00:00,114.98
2021-05-06 00:00:00,115.91
2021-05-05 00:00:00,114.97
2021-05-04 00:00:00,114.28
2021-05-03 00:00:00,112.02
2021-04-30 00:00:00,112.35
2021-04-29 00:00:00,112.38
2021-04-28 00:00:00,113.79
2021-04-27 00:00:00,114.68
2021-04-26 00:00:00,116.27
2021-04-23 00:00:00,116.16
2021-04-22 00:00:00,115.46
2021-04-21 00:00:00,115.93
2021-04-20 00:00:00,117
2021-04-19 00:00:00,111.94
2021-04-16 00:00:00,110.77
2021-04-15 00:00:00,110.9
2021-04-14 00:00:00,113.53
2021-04-13 00:00:00,113.13
2021-04-12 00:00:00,112.01
2021-04-09 00:00:00,111.17
2021-04-08 00:00:00,110.78
2021-04-07 00:00:00,111.37
2021-04-06 00:00:00,109.19
2021-04-05 00:00:00,110.61
2021-04-02 00:00:00,110.27
2021-04-01 00:00:00,110.17
2021-03-31 00:00:00,116.23
2021-03-30 00:00:00,117.02
2021-03-29 00:00:00,118.56
2021-03-26 00:00:00,117.6
2021-03-25 00:00:00,118.77
2021-03-24 00:00:00,117.52
2021-03-23 00:00:00,122.87
2021-03-22 00:00:00,123.28
2021-03-19 00:00:00,112.78
2021-03-18 00:00:00,109.16
2021-03-17 00:00:00,108.88
2021-03-16 00:00:00,109.02
2021-03-15 00:00:00,111.61
2021-03-12 00:00:00,112.06
2021-03-11 00:00:00,110.75
2021-03-10 00:00:00,115.16
2021-03-09 00:00:00,117.53
2021-03-08 00:00:00,117.47
2021-03-05 00:00:00,119.29
2021-03-04 00:00:00,117.56
2021-03-03 00:00:00,117.29
2021-03-02 00:00:00,114.69
2021-03-01 00:00:00,118.89
2021-02-26 00:00:00,124.76
2021-02-25 00:00:00,119.39
2021-02-24 00:00:00,118.98
2021-02-23 00:00:00,118.88
2021-02-22 00:00:00,117.99
2021-02-19 00:00:00,115.49
2021-02-18 00:00:00,117.34
2021-02-17 00:00:00,114.41
2021-02-16 00:00:00,114.12
2021-02-15 00:00:00,112.77
2021-02-12 00:00:00,112.54
2021-02-11 00:00:00,111.91
2021-02-10 00:00:00,114.49
2021-02-09 00:00:00,117.91
2021-02-08 00:00:00,114.06
2021-02-05 00:00:00,116.21
2021-02-04 00:00:00,117.75
2021-02-03 00:00:00,119.88
2021-02-02 00:00:00,125.83
2021-02-01 00:00:00,129.17
2021-01-29 00:00:00,128.78
2021-01-28 00:00:00,130.53
2021-01-27 00:00:00,130.29
2021-01-26 00:00:00,127.58
2021-01-25 00:00:00,130.3
2021-01-22 00:00:00,130.87
2021-01-21 00:00:00,128.72
2021-01-20 00:00:00,128.57
2021-01-19 00:00:00,131.39
2021-01-18 00:00:00,135.96
2021-01-15 00:00:00,134.36
2021-01-14 00:00:00,132.49
2021-01-13 00:00:00,131.89
2021-01-12 00:00:00,133.94
2021-01-11 00:00:00,133.19
2021-01-08 00:00:00,130
2021-01-07 00:00:00,132.14
2021-01-06 00:00:00,132.31
2021-01-05 00:00:00,130.14
2021-01-04 00:00:00,128.82
2021-01-01 00:00:00,129.9
2020-12-31 00:00:00,130.5
2020-12-30 00:00:00,130.36
2020-12-29 00:00:00,131.41
2020-12-28 00:00:00,131.15
2020-12-25 00:00:00,131.16
2020-12-24 00:00:00,131.28
2020-12-23 00:00:00,130.44
2020-12-22 00:00:00,137.94
2020-12-21 00:00:00,136.92
2020-12-18 00:00:00,129
2020-12-17 00:00:00,127.03
2020-12-16 00:00:00,125.69
2020-12-15 00:00:00,131.76
2020-12-14 00:00:00,121.76
2020-12-11 00:00:00,127.43
2020-12-10 00:00:00,121.21
2020-12-09 00:00:00,118.51
2020-12-08 00:00:00,120.31
2020-12-07 00:00:00,121.88
2020-12-04 00:00:00,118.55
2020-12-03 00:00:00,123.5
2020-12-02 00:00:00,127.3
2020-12-01 00:00:00,125.26
2020-11-30 00:00:00,131.44
2020-11-27 00:00:00,129.24
2020-11-26 00:00:00,130.78
2020-11-25 00:00:00,131.49
2020-11-24 00:00:00,129.23
2020-11-23 00:00:00,133.62
2020-11-20 00:00:00,135.99
2020-11-19 00:00:00,136.04
2020-11-18 00:00:00,132.39
2020-11-17 00:00:00,133.7
2020-11-16 00:00:00,132.72
2020-11-13 00:00:00,139.49
2020-11-12 00:00:00,139.03
2020-11-11 00:00:00,132.19
2020-11-10 00:00:00,131.18
2020-11-09 00:00:00,133.57
2020-11-06 00:00:00,143.71
2020-11-05 00:00:00,145.56
2020-11-04 00:00:00,164.5
2020-11-03 00:00:00,169.23
2020-11-02 00:00:00,173.91
2020-10-30 00:00:00,177.64
2020-10-29 00:00:00,174.35
2020-10-28 00:00:00,171.54
2020-10-27 00:00:00,158.75
2020-10-26 00:00:00,157.47
2020-10-23 00:00:00,151.09
2020-10-22 00:00:00,151.4
2020-10-21 00:00:00,149.48
2020-10-20 00:00:00,150.6
2020-10-19 00:00:00,150.24
2020-10-16 00:00:00,153.32
2020-10-15 00:00:00,155.89
2020-10-14 00:00:00,146.75
2020-10-13 00:00:00,145.47
2020-10-12 00:00:00,141.83
2020-10-09 00:00:00,147.35
2020-10-08 00:00:00,152.2
2020-10-07 00:00:00,154.99
2020-10-06 00:00:00,156.87
2020-10-05 00:00:00,161.2
2020-10-02 00:00:00,165.33
2020-10-01 00:00:00,165.77
2020-09-30 00:00:00,166.98
2020-09-29 00:00:00,168
2020-09-28 00:00:00,164.82
2020-09-25 00:00:00,171.58
2020-09-24 00:00:00,168.7
2020-09-23 00:00:00,160.19
2020-09-22 00:00:00,160.53
2020-09-21 00:00:00,151.23
2020-09-18 00:00:00,137.04
2020-09-17 00:00:00,138.27
2020-09-16 00:00:00,136.06
2020-09-15 00:00:00,138.71
2020-09-14 00:00:00,140.24
2020-09-11 00:00:00,140.52
2020-09-10 00:00:00,136.85
2020-09-09 00:00:00,134.82
2020-09-08 00:00:00,139.05
2020-09-07 00:00:00,134.13
2020-09-04 00:00:00,132.55
2020-09-03 00:00:00,133.87
2020-09-02 00:00:00,131.75
2020-09-01 00:00:00,137.83
2020-08-31 00:00:00,138.67
2020-08-28 00:00:00,138.08
2020-08-27 00:00:00,138.57
2020-08-26 00:00:00,138.92
2020-08-25 00:00:00,140.42
2020-08-24 00:00:00,140.04
2020-08-21 00:00:00,143.76
2020-08-20 00:00:00,147.35
2020-08-19 00:00:00,147.51
2020-08-18 00:00:00,148.71
2020-08-17 00:00:00,149.33
2020-08-14 00:00:00,146.58
2020-08-13 00:00:00,141.53
2020-08-12 00:00:00,141.57
2020-08-11 00:00:00,143.65
2020-08-10 00:00:00,147
2020-08-07 00:00:00,150.46
2020-08-06 00:00:00,151.71
2020-08-05 00:00:00,151.03
2020-08-04 00:00:00,154.89
2020-08-03 00:00:00,158.86
2020-07-31 00:00:00,159.72
2020-07-30 00:00:00,165.27
2020-07-29 00:00:00,152.78
2020-07-28 00:00:00,150.32
2020-07-27 00:00:00,148.96
2020-07-24 00:00:00,148.15
2020-07-23 00:00:00,146.52
2020-07-22 00:00:00,147.31
2020-07-21 00:00:00,143.52
2020-07-20 00:00:00,151.34
2020-07-17 00:00:00,155.44
2020-07-16 00:00:00,158.52
2020-07-15 00:00:00,159.18
2020-07-14 00:00:00,168.65
2020-07-13 00:00:00,168.3
2020-07-10 00:00:00,174.51
2020-07-09 00:00:00,168.84
2020-07-08 00:00:00,168.88
2020-07-07 00:00:00,167.85
2020-07-06 00:00:00,166.17
2020-07-03 00:00:00,173.17
2020-07-02 00:00:00,172.52
2020-07-01 00:00:00,179.16
2020-06-30 00:00:00,183.69
2020-06-29 00:00:00,190.32
2020-06-26 00:00:00,190.13
2020-06-25 00:00:00,181.88
2020-06-24 00:00:00,180.59
2020-06-23 00:00:00,171.12
2020-06-22 00:00:00,174.32
2020-06-19 00:00:00,168.05
2020-06-18 00:00:00,169.83
2020-06-17 00:00:00,168.7
2020-06-16 00:00:00,165.39
2020-06-15 00:00:00,183.12
2020-06-12 00:00:00,181.01
2020-06-11 00:00:00,191.62
2020-06-10 00:00:00,177.91
2020-06-09 00:00:00,170.1
2020-06-08 00:00:00,159
2020-06-05 00:00:00,158.12
2020-06-04 00:00:00,175.81
2020-06-03 00:00:00,179.09
2020-06-02 00:00:00,184.3
2020-06-01 00:00:00,191.82
2020-05-29 00:00:00,200.36
2020-05-28 00:00:00,193.6
2020-05-27 00:00:00,195.27
2020-05-26 00:00:00,212.82
2020-05-25 00:00:00,224.4
2020-05-22 00:00:00,224.71
2020-05-21 00:00:00,225.19
2020-05-20 00:00:00,225.12
2020-05-19 00:00:00,239.11
2020-05-18 00:00:00,249.02
2020-05-15 00:00:00,258.47
2020-05-14 00:00:00,254.32
2020-05-13 00:00:00,242.06
2020-05-12 00:00:00,240.95
2020-05-11 00:00:00,244.79
2020-05-08 00:00:00,250.98
2020-05-07 00:00:00,250.79
2020-05-06 00:00:00,250.97
2020-05-05 00:00:00,248.49
2020-05-04 00:00:00,253
2020-05-01 00:00:00,246.15
2020-04-30 00:00:00,239.03
2020-04-29 00:00:00,234.7
2020-04-28 00:00:00,240.6
2020-04-27 00:00:00,245.58
2020-04-24 00:00:00,256.55
2020-04-23 00:00:00,249.47
2020-04-22 00:00:00,259.06
2020-04-21 00:00:00,265.96
2020-04-20 00:00:00,255.69
2020-04-17 00:00:00,240.49
2020-04-16 00:00:00,256.37
2020-04-15 00:00:00,243.71
2020-04-14 00:00:00,226.71
2020-04-13 00:00:00,231.44
2020-04-10 00:00:00,231.67
2020-04-09 00:00:00,232.89
2020-04-08 00:00:00,266.28
2020-04-07 00:00:00,266.25
2020-04-06 00:00:00,276.36
2020-04-03 00:00:00,300.22
2020-04-02 00:00:00,289.36
2020-04-01 00:00:00,288.12
2020-03-31 00:00:00,273.95
2020-03-30 00:00:00,275.15
2020-03-27 00:00:00,262.95
2020-03-26 00:00:00,237.41
2020-03-25 00:00:00,257.04
2020-03-24 00:00:00,277.56
2020-03-23 00:00:00,320.54
2020-03-20 00:00:00,303.68
2020-03-19 00:00:00,342.34
2020-03-18 00:00:00,394.61
2020-03-17 00:00:00,347.81
2020-03-16 00:00:00,360.73
2020-03-13 00:00:00,305.72
2020-03-12 00:00:00,351.66
2020-03-11 00:00:00,266.04
2020-03-10 00:00:00,259.56
2020-03-09 00:00:00,274.87
2020-03-06 00:00:00,215.61
2020-03-05 00:00:00,180.38
2020-03-04 00:00:00,165.15
2020-03-03 00:00:00,161.11
2020-03-02 00:00:00,178.72
2020-02-28 00:00:00,170.14
2020-02-27 00:00:00,156.71
2020-02-26 00:00:00,143.02
2020-02-25 00:00:00,138.15
2020-02-24 00:00:00,132.03
2020-02-21 00:00:00,116.81
2020-02-20 00:00:00,114.82
2020-02-19 00:00:00,114.28
2020-02-18 00:00:00,113.68
2020-02-17 00:00:00,112
2020-02-14 00:00:00,113.11
2020-02-13 00:00:00,116
2020-02-12 00:00:00,113.84
2020-02-11 00:00:00,116.41
2020-02-10 00:00:00,118.56
2020-02-07 00:00:00,117.71
2020-02-06 00:00:00,114.66
2020-02-05 00:00:00,116.58
2020-02-04 00:00:00,122.83
2020-02-03 00:00:00,128.75
2020-01-31 00:00:00,132.62
2020-01-30 00:00:00,134.21
2020-01-29 00:00:00,132.49
2020-01-28 00:00:00,132.87
2020-01-27 00:00:00,135.16
2020-01-24 00:00:00,130.45
2020-01-23 00:00:00,129.67
2020-01-22 00:00:00,129.72
2020-01-21 00:00:00,129.67
2020-01-20 00:00:00,128.02
2020-01-17 00:00:00,127.99
2020-01-16 00:00:00,128.86
2020-01-15 00:00:00,130.04
2020-01-14 00:00:00,128.49
2020-01-13 00:00:00,127.77
2020-01-10 00:00:00,126.95
2020-01-09 00:00:00,128
2020-01-08 00:00:00,131.32
2020-01-07 00:00:00,135.21
2020-01-06 00:00:00,134.72
2020-01-03 00:00:00,133.02
2020-01-02 00:00:00,129.74
2020-01-01 00:00:00,132.57
2019-12-31 00:00:00,132.55
2019-12-30 00:00:00,132.31
2019-12-27 00:00:00,130.29
2019-12-26 00:00:00,128.92
2019-12-25 00:00:00,129
2019-12-24 00:00:00,129.05
2019-12-23 00:00:00,128.03
2019-12-20 00:00:00,128.49
2019-12-19 00:00:00,130.19
2019-12-18 00:00:00,130.73
2019-12-17 00:00:00,129.27
2019-12-16 00:00:00,128.27
2019-12-13 00:00:00,128.27
2019-12-12 00:00:00,130.89
2019-12-11 00:00:00,134.28
2019-12-10 00:00:00,133.46
2019-12-09 00:00:00,133.59
2019-12-06 00:00:00,133.64
2019-12-05 00:00:00,134.99
2019-12-04 00:00:00,136.6
2019-12-03 00:00:00,139.56
2019-12-02 00:00:00,137.2
2019-11-29 00:00:00,135.23
2019-11-28 00:00:00,139.66
2019-11-27 00:00:00,136.7
2019-11-26 00:00:00,137.11
2019-11-25 00:00:00,141.21
2019-11-22 00:00:00,145.93
2019-11-21 00:00:00,144.89
2019-11-20 00:00:00,147.36
2019-11-19 00:00:00,145.23
2019-11-18 00:00:00,143.89
2019-11-15 00:00:00,143.03
2019-11-14 00:00:00,146.67
2019-11-13 00:00:00,146.7
2019-11-12 00:00:00,140.98
2019-11-11 00:00:00,144.5
2019-11-08 00:00:00,142.06
2019-11-07 00:00:00,138.67
2019-11-06 00:00:00,142.4
2019-11-05 00:00:00,137.06
2019-11-04 00:00:00,139.02
2019-11-01 00:00:00,144.88
2019-10-31 00:00:00,148.66
2019-10-30 00:00:00,147.81
2019-10-29 00:00:00,145.95
2019-10-28 00:00:00,143.31
2019-10-25 00:00:00,143.74
2019-10-24 00:00:00,144.9
2019-10-23 00:00:00,142.25
2019-10-22 00:00:00,142.69
2019-10-21 00:00:00,142.43
2019-10-18 00:00:00,149.9
2019-10-17 00:00:00,153.3
2019-10-16 00:00:00,153
2019-10-15 00:00:00,156.22
2019-10-14 00:00:00,162.74
2019-10-11 00:00:00,160.43
2019-10-10 00:00:00,168.77
2019-10-09 00:00:00,172.14
2019-10-08 00:00:00,175.29
2019-10-07 00:00:00,174.34
2019-10-04 00:00:00,172.2
2019-10-03 00:00:00,172.86
2019-10-02 00:00:00,169.14
2019-10-01 00:00:00,164.17
2019-09-30 00:00:00,165.89
2019-09-27 00:00:00,169.16
2019-09-26 00:00:00,170.73
2019-09-25 00:00:00,170.97
2019-09-24 00:00:00,165.54
2019-09-23 00:00:00,163.65
2019-09-20 00:00:00,158.49
2019-09-19 00:00:00,146.5
2019-09-18 00:00:00,141.2
2019-09-17 00:00:00,142.27
2019-09-16 00:00:00,138.67
2019-09-13 00:00:00,137.83
2019-09-12 00:00:00,136.81
2019-09-11 00:00:00,143.83
2019-09-10 00:00:00,143.44
2019-09-09 00:00:00,143.43
2019-09-06 00:00:00,140.85
2019-09-05 00:00:00,146.54
2019-09-04 00:00:00,149.91
2019-09-03 00:00:00,155.14
2019-09-02 00:00:00,149.65
2019-08-30 00:00:00,150.5
2019-08-29 00:00:00,144.43
2019-08-28 00:00:00,148.61
2019-08-27 00:00:00,146.67
2019-08-26 00:00:00,150.87
2019-08-23 00:00:00,150.54
2019-08-22 00:00:00,152.38
2019-08-21 00:00:00,152.07
2019-08-20 00:00:00,157.36
2019-08-19 00:00:00,156.02
2019-08-16 00:00:00,165.03
2019-08-15 00:00:00,170.34
2019-08-14 00:00:00,173.82
2019-08-13 00:00:00,173.36
2019-08-12 00:00:00,175.1
2019-08-09 00:00:00,171.66
2019-08-08 00:00:00,167.93
2019-08-07 00:00:00,169.82
2019-08-06 00:00:00,169.59
2019-08-05 00:00:00,173.64
2019-08-02 00:00:00,167.87
2019-08-01 00:00:00,158.46
2019-07-31 00:00:00,157.21
2019-07-30 00:00:00,154.56
2019-07-29 00:00:00,151.37
2019-07-26 00:00:00,151.44
2019-07-25 00:00:00,147.36
2019-07-24 00:00:00,138.44
2019-07-23 00:00:00,143.76
2019-07-22 00:00:00,152.74
2019-07-19 00:00:00,145.66
2019-07-18 00:00:00,149.44
2019-07-17 00:00:00,146.02
2019-07-16 00:00:00,144.55
2019-07-15 00:00:00,151.44
2019-07-12 00:00:00,153.09
2019-07-11 00:00:00,155.2
2019-07-10 00:00:00,158.51
2019-07-09 00:00:00,158.24
2019-07-08 00:00:00,149.09
2019-07-05 00:00:00,146.45
2019-07-04 00:00:00,145.87
2019-07-03 00:00:00,144.54
2019-07-02 00:00:00,146.28
2019-07-01 00:00:00,149.65
2019-06-28 00:00:00,156.81
2019-06-27 00:00:00,160.16
2019-06-26 00:00:00,166.23
2019-06-25 00:00:00,165.67
2019-06-24 00:00:00,163.71
2019-06-21 00:00:00,164.96
2019-06-20 00:00:00,166.24
2019-06-19 00:00:00,172.49
2019-06-18 00:00:00,176.03
2019-06-17 00:00:00,185.31
2019-06-14 00:00:00,186.71
2019-06-13 00:00:00,185.93
2019-06-12 00:00:00,187.14
2019-06-11 00:00:00,184.22
2019-06-10 00:00:00,186.26
2019-06-07 00:00:00,190.61
2019-06-06 00:00:00,194.81
2019-06-05 00:00:00,195.35
2019-06-04 00:00:00,200.04
2019-06-03 00:00:00,209.99
2019-05-31 00:00:00,212.21
2019-05-30 00:00:00,208.35
2019-05-29 00:00:00,211.22
2019-05-28 00:00:00,210.77
2019-05-27 00:00:00,206.79
2019-05-24 00:00:00,206.95
2019-05-23 00:00:00,213.36
2019-05-22 00:00:00,205.53
2019-05-21 00:00:00,203.27
2019-05-20 00:00:00,200.41
2019-05-17 00:00:00,197.28
2019-05-16 00:00:00,197.24
2019-05-15 00:00:00,200.69
2019-05-14 00:00:00,197
2019-05-13 00:00:00,201.31
2019-05-10 00:00:00,196.08
2019-05-09 00:00:00,199.91
2019-05-08 00:00:00,190.35
2019-05-07 00:00:00,187.75
2019-05-06 00:00:00,179.95
2019-05-03 00:00:00,178.19
2019-05-02 00:00:00,179.06
2019-05-01 00:00:00,177.72
2019-04-30 00:00:00,179.41
2019-04-29 00:00:00,181.43
2019-04-26 00:00:00,183.05
2019-04-25 00:00:00,186.33
2019-04-24 00:00:00,181.49
2019-04-23 00:00:00,182.52
2019-04-22 00:00:00,181.34
2019-04-19 00:00:00,180.63
2019-04-18 00:00:00,180.1
2019-04-17 00:00:00,178.81
2019-04-16 00:00:00,183.58
2019-04-15 00:00:00,183.01
2019-04-12 00:00:00,180.25
2019-04-11 00:00:00,184.53
2019-04-10 00:00:00,187.94
2019-04-09 00:00:00,194.22
2019-04-08 00:00:00,196.1
2019-04-05 00:00:00,195.86
2019-04-04 00:00:00,202.35
2019-04-03 00:00:00,198.97
2019-04-02 00:00:00,204.3
2019-04-01 00:00:00,203.47
2019-03-29 00:00:00,206.53
2019-03-28 00:00:00,210.32
2019-03-27 00:00:00,211.92
2019-03-26 00:00:00,212.42
2019-03-25 00:00:00,223.24
2019-03-22 00:00:00,217.02
2019-03-21 00:00:00,203.37
2019-03-20 00:00:00,195.63
2019-03-19 00:00:00,181.53
2019-03-18 00:00:00,185.66
2019-03-15 00:00:00,185.64
2019-03-14 00:00:00,185.6
2019-03-13 00:00:00,192.03
2019-03-12 00:00:00,194.22
2019-03-11 00:00:00,199.06
2019-03-08 00:00:00,203.02
2019-03-07 00:00:00,203.12
2019-03-06 00:00:00,202.21
2019-03-05 00:00:00,204.52
2019-03-04 00:00:00,204.16
2019-03-01 00:00:00,201.23
2019-02-28 00:00:00,192.38
2019-02-27 00:00:00,197.33
2019-02-26 00:00:00,213.19
2019-02-25 00:00:00,215.74
2019-02-22 00:00:00,217.26
2019-02-21 00:00:00,209.99
2019-02-20 00:00:00,207.39
2019-02-19 00:00:00,215.37
2019-02-18 00:00:00,220.66
2019-02-15 00:00:00,227.18
2019-02-14 00:00:00,230.63
2019-02-13 00:00:00,226.1
2019-02-12 00:00:00,234.55
2019-02-11 00:00:00,237.33
2019-02-08 00:00:00,239.64
2019-02-07 00:00:00,239.59
2019-02-06 00:00:00,227.86
2019-02-05 00:00:00,243.07
2019-02-04 00:00:00,249.81
2019-02-01 00:00:00,241.23
2019-01-31 00:00:00,241.06
2019-01-30 00:00:00,245.84
2019-01-29 00:00:00,249.54
2019-01-28 00:00:00,248.72
2019-01-25 00:00:00,245.57
2019-01-24 00:00:00,253.28
2019-01-23 00:00:00,253.41
2019-01-22 00:00:00,256.95
2019-01-21 00:00:00,244.41
2019-01-18 00:00:00,261.18
2019-01-17 00:00:00,267.81
2019-01-16 00:00:00,270.1
2019-01-15 00:00:00,274.78
2019-01-14 00:00:00,279.31
2019-01-11 00:00:00,275.95
2019-01-10 00:00:00,281.45
2019-01-09 00:00:00,263.68
2019-01-08 00:00:00,257.32
2019-01-07 00:00:00,271.31
2019-01-04 00:00:00,281.38
2019-01-03 00:00:00,275.65
2019-01-02 00:00:00,270.38
2019-01-01 00:00:00,259.66
2018-12-31 00:00:00,261.31
2018-12-28 00:00:00,264.95
2018-12-27 00:00:00,266.87
2018-12-26 00:00:00,266.69
2018-12-25 00:00:00,266.23
2018-12-24 00:00:00,265.48
2018-12-21 00:00:00,263.5
2018-12-20 00:00:00,258.15
2018-12-19 00:00:00,243.56
2018-12-18 00:00:00,249.18
2018-12-17 00:00:00,250.68
2018-12-14 00:00:00,229
2018-12-13 00:00:00,246.49
2018-12-12 00:00:00,228.35
2018-12-11 00:00:00,252.94
2018-12-10 00:00:00,236.82
2018-12-07 00:00:00,235.31
2018-12-06 00:00:00,234.09
2018-12-05 00:00:00,246.09
2018-12-04 00:00:00,239.64
2018-12-03 00:00:00,229.45
2018-11-30 00:00:00,232.08
2018-11-29 00:00:00,233.83
2018-11-28 00:00:00,237.69
2018-11-27 00:00:00,232.83
2018-11-26 00:00:00,233.94
2018-11-23 00:00:00,237.19
2018-11-22 00:00:00,230.33
2018-11-21 00:00:00,237.46
2018-11-20 00:00:00,237.02
2018-11-19 00:00:00,230.53
2018-11-16 00:00:00,223.96
2018-11-15 00:00:00,226.4
2018-11-14 00:00:00,233.36
2018-11-13 00:00:00,225.93
2018-11-12 00:00:00,232.08
2018-11-09 00:00:00,221
2018-11-08 00:00:00,227.61
2018-11-07 00:00:00,219.44
2018-11-06 00:00:00,225.62
2018-11-05 00:00:00,227.85
2018-11-02 00:00:00,233.48
2018-11-01 00:00:00,238.05
2018-10-31 00:00:00,244.11
2018-10-30 00:00:00,244.66
2018-10-29 00:00:00,243.77
2018-10-26 00:00:00,246.96
2018-10-25 00:00:00,247.79
2018-10-24 00:00:00,245.48
2018-10-23 00:00:00,242.95
2018-10-22 00:00:00,238.22
2018-10-19 00:00:00,244.1
2018-10-18 00:00:00,257
2018-10-17 00:00:00,235.93
2018-10-16 00:00:00,240.81
2018-10-15 00:00:00,251.36
2018-10-12 00:00:00,246.29
2018-10-11 00:00:00,248.76
2018-10-10 00:00:00,232.37
2018-10-09 00:00:00,237.01
2018-10-08 00:00:00,241.1
2018-10-05 00:00:00,228.11
2018-10-04 00:00:00,202.45
2018-10-03 00:00:00,197.95
2018-10-02 00:00:00,203.54
2018-10-01 00:00:00,193.4
2018-09-28 00:00:00,198.5
2018-09-27 00:00:00,194.9
2018-09-26 00:00:00,195
2018-09-25 00:00:00,191.48
2018-09-24 00:00:00,193.96
2018-09-21 00:00:00,185.84
2018-09-20 00:00:00,196.65
2018-09-19 00:00:00,192.27
2018-09-18 00:00:00,171.84
2018-09-17 00:00:00,179.59
2018-09-14 00:00:00,180.5
2018-09-13 00:00:00,176.36
2018-09-12 00:00:00,174.72
2018-09-11 00:00:00,174.62
2018-09-10 00:00:00,172.72
2018-09-07 00:00:00,187.88
2018-09-06 00:00:00,123.63
2018-09-05 00:00:00,124.39
2018-09-04 00:00:00,123.19
2018-09-03 00:00:00,119.12
2018-08-31 00:00:00,119.14
2018-08-30 00:00:00,119.5
2018-08-29 00:00:00,118.87
2018-08-28 00:00:00,119.45
2018-08-27 00:00:00,118.74
2018-08-24 00:00:00,119.03
2018-08-23 00:00:00,119.47
2018-08-22 00:00:00,116.51
2018-08-21 00:00:00,118.15
2018-08-20 00:00:00,120.29
2018-08-17 00:00:00,120.82
2018-08-16 00:00:00,120.59
2018-08-15 00:00:00,119
2018-08-14 00:00:00,119.05
2018-08-13 00:00:00,116
2018-08-10 00:00:00,117.44
2018-08-09 00:00:00,115.84
2018-08-08 00:00:00,116.44
2018-08-07 00:00:00,115.71
2018-08-06 00:00:00,110.3
2018-08-03 00:00:00,110.15
2018-08-02 00:00:00,109.08
2018-08-01 00:00:00,107.95
2018-07-31 00:00:00,108.57
2018-07-30 00:00:00,108.61
2018-07-27 00:00:00,108.46
2018-07-26 00:00:00,108.46
2018-07-25 00:00:00,116.3
2018-07-24 00:00:00,116.34
2018-07-23 00:00:00,115.23
2018-07-20 00:00:00,115.7
2018-07-19 00:00:00,117.68
2018-07-18 00:00:00,112.57
2018-07-17 00:00:00,108.84
2018-07-16 00:00:00,105.23
2018-07-13 00:00:00,112.57
2018-07-12 00:00:00,112.68
2018-07-11 00:00:00,112.98
2018-07-10 00:00:00,112.5
2018-07-09 00:00:00,114.19
2018-07-06 00:00:00,113.41
