Date,HESLN
2021-09-02 00:00:00,38.52
2021-09-01 00:00:00,38.53
2021-08-31 00:00:00,38.52
2021-08-30 00:00:00,38.52
2021-08-27 00:00:00,38.53
2021-08-26 00:00:00,38.53
2021-08-25 00:00:00,38.52
2021-08-24 00:00:00,38.52
2021-08-23 00:00:00,38.52
2021-08-20 00:00:00,38.52
2021-08-19 00:00:00,39.52
2021-08-18 00:00:00,38.53
2021-08-17 00:00:00,39.59
2021-08-16 00:00:00,39.59
2021-08-13 00:00:00,39.72
2021-08-12 00:00:00,41.89
2021-08-11 00:00:00,41.9
2021-08-10 00:00:00,41.9
2021-08-09 00:00:00,41.89
2021-08-06 00:00:00,41.89
2021-08-05 00:00:00,41.9
2021-08-04 00:00:00,41.89
2021-08-03 00:00:00,41.88
2021-08-02 00:00:00,41.88
2021-07-30 00:00:00,41.88
2021-07-29 00:00:00,41.88
2021-07-28 00:00:00,41.88
2021-07-27 00:00:00,41.87
2021-07-26 00:00:00,41.87
2021-07-23 00:00:00,41.87
2021-07-22 00:00:00,41.88
2021-07-21 00:00:00,41.87
2021-07-20 00:00:00,41.87
2021-07-19 00:00:00,41.87
2021-07-16 00:00:00,41.87
2021-07-15 00:00:00,41.87
2021-07-14 00:00:00,42.99
2021-07-13 00:00:00,44.05
2021-07-12 00:00:00,44.11
2021-07-09 00:00:00,45.3
2021-07-08 00:00:00,47.29
2021-07-07 00:00:00,47.27
2021-07-06 00:00:00,47.28
2021-07-05 00:00:00,47.28
2021-07-02 00:00:00,45.22
2021-07-01 00:00:00,46.22
2021-06-30 00:00:00,45.29
2021-06-29 00:00:00,47.52
2021-06-28 00:00:00,49.52
2021-06-25 00:00:00,49.52
2021-06-24 00:00:00,47.35
2021-06-23 00:00:00,46.35
2021-06-22 00:00:00,47.35
2021-06-21 00:00:00,46.42
2021-06-18 00:00:00,46.41
2021-06-17 00:00:00,48.42
2021-06-16 00:00:00,46.45
2021-06-15 00:00:00,48.54
2021-06-14 00:00:00,48.43
2021-06-11 00:00:00,46.52
2021-06-10 00:00:00,47.52
2021-06-09 00:00:00,46.53
2021-06-08 00:00:00,47.69
2021-06-07 00:00:00,49.7
2021-06-04 00:00:00,47.71
2021-06-03 00:00:00,49.77
2021-06-02 00:00:00,48.83
2021-06-01 00:00:00,50.94
2021-05-31 00:00:00,50.89
2021-05-28 00:00:00,49.84
2021-05-27 00:00:00,49.91
2021-05-26 00:00:00,49.9
2021-05-25 00:00:00,51.01
2021-05-24 00:00:00,52.01
2021-05-21 00:00:00,50.84
2021-05-20 00:00:00,48.73
2021-05-19 00:00:00,48.72
2021-05-18 00:00:00,48.73
2021-05-17 00:00:00,48.73
2021-05-14 00:00:00,48.73
2021-05-13 00:00:00,48.73
2021-05-12 00:00:00,48.72
2021-05-11 00:00:00,48.73
2021-05-10 00:00:00,48.73
2021-05-07 00:00:00,48.68
2021-05-06 00:00:00,47.67
2021-05-05 00:00:00,48.62
2021-05-04 00:00:00,46.56
2021-05-03 00:00:00,47.68
2021-04-30 00:00:00,48.67
2021-04-29 00:00:00,67.27
2021-04-28 00:00:00,67.27
2021-04-27 00:00:00,67.27
2021-04-26 00:00:00,67.27
2021-04-23 00:00:00,67.27
2021-04-22 00:00:00,67.27
2021-04-21 00:00:00,67.27
2021-04-20 00:00:00,67.27
2021-04-19 00:00:00,67.27
2021-04-16 00:00:00,67.27
2021-04-15 00:00:00,67.27
2021-04-14 00:00:00,67.27
2021-04-13 00:00:00,67.27
2021-04-12 00:00:00,67.27
2021-04-09 00:00:00,67.27
2021-04-08 00:00:00,67.27
2021-04-07 00:00:00,67.27
2021-04-06 00:00:00,67.27
2021-04-05 00:00:00,67.27
2021-04-02 00:00:00,67.27
2021-04-01 00:00:00,67.27
2021-03-31 00:00:00,67.26
2021-03-30 00:00:00,67.27
2021-03-29 00:00:00,63.26
2021-03-26 00:00:00,63.26
2021-03-25 00:00:00,63.25
2021-03-24 00:00:00,63.25
2021-03-23 00:00:00,63.25
2021-03-22 00:00:00,63.25
2021-03-19 00:00:00,58.89
2021-03-18 00:00:00,60.16
2021-03-17 00:00:00,58.9
2021-03-16 00:00:00,59.37
2021-03-15 00:00:00,60
2021-03-12 00:00:00,56.92
2021-03-11 00:00:00,59.52
2021-03-10 00:00:00,58.46
2021-03-09 00:00:00,58.92
2021-03-08 00:00:00,60.59
2021-03-05 00:00:00,59.83
2021-03-04 00:00:00,59.83
2021-03-03 00:00:00,58.3
2021-03-02 00:00:00,56.05
2021-03-01 00:00:00,61.92
2021-02-26 00:00:00,60.28
2021-02-25 00:00:00,58.91
2021-02-24 00:00:00,60.13
2021-02-23 00:00:00,60.78
2021-02-22 00:00:00,58.59
2021-02-19 00:00:00,59.67
2021-02-18 00:00:00,60.8
2021-02-17 00:00:00,58.26
2021-02-16 00:00:00,57.02
2021-02-15 00:00:00,57.94
2021-02-12 00:00:00,57.33
2021-02-11 00:00:00,56.73
2021-02-10 00:00:00,59.01
2021-02-09 00:00:00,57.32
2021-02-08 00:00:00,57.18
2021-02-05 00:00:00,56.25
2021-02-04 00:00:00,56.83
2021-02-03 00:00:00,56.42
2021-02-02 00:00:00,58.79
2021-02-01 00:00:00,58.23
2021-01-29 00:00:00,59.08
2021-01-28 00:00:00,61.16
2021-01-27 00:00:00,58.79
2021-01-26 00:00:00,59.39
2021-01-25 00:00:00,59.39
2021-01-22 00:00:00,58.49
2021-01-21 00:00:00,57.76
2021-01-20 00:00:00,57.2
2021-01-19 00:00:00,58.93
2021-01-18 00:00:00,61.19
2021-01-15 00:00:00,58.94
2021-01-14 00:00:00,58.19
2021-01-13 00:00:00,59.84
2021-01-12 00:00:00,60.02
2021-01-11 00:00:00,58.94
2021-01-08 00:00:00,58.33
2021-01-07 00:00:00,57.29
2021-01-06 00:00:00,61.62
2021-01-05 00:00:00,58
2021-01-04 00:00:00,58.79
2021-01-01 00:00:00,58.79
2020-12-31 00:00:00,58.79
2020-12-30 00:00:00,57.5
2020-12-29 00:00:00,56.88
2020-12-28 00:00:00,56.88
2020-12-25 00:00:00,56.88
2020-12-24 00:00:00,57.07
2020-12-23 00:00:00,57.26
2020-12-22 00:00:00,64.43
2020-12-21 00:00:00,59.88
2020-12-18 00:00:00,58.02
2020-12-17 00:00:00,57.44
2020-12-16 00:00:00,59.24
2020-12-15 00:00:00,57.6
2020-12-14 00:00:00,60.89
2020-12-11 00:00:00,55.64
2020-12-10 00:00:00,53.88
2020-12-09 00:00:00,53.59
2020-12-08 00:00:00,53.98
2020-12-07 00:00:00,53.64
2020-12-04 00:00:00,52.95
2020-12-03 00:00:00,53.14
2020-12-02 00:00:00,53.41
2020-12-01 00:00:00,53.79
2020-11-30 00:00:00,54.52
2020-11-27 00:00:00,53.78
2020-11-26 00:00:00,53.85
2020-11-25 00:00:00,53.8
2020-11-24 00:00:00,53.3
2020-11-23 00:00:00,54.07
2020-11-20 00:00:00,54.33
2020-11-19 00:00:00,54.59
2020-11-18 00:00:00,54.35
2020-11-17 00:00:00,54.04
2020-11-16 00:00:00,54.48
2020-11-13 00:00:00,55.21
2020-11-12 00:00:00,55.15
2020-11-11 00:00:00,54.27
2020-11-10 00:00:00,53.73
2020-11-09 00:00:00,54.64
2020-11-06 00:00:00,56.2
2020-11-05 00:00:00,57.31
2020-11-04 00:00:00,59.31
2020-11-03 00:00:00,60.36
2020-11-02 00:00:00,61.65
2020-10-30 00:00:00,62.13
2020-10-29 00:00:00,62.67
2020-10-28 00:00:00,61.51
2020-10-27 00:00:00,59.44
2020-10-26 00:00:00,58.85
2020-10-23 00:00:00,58.67
2020-10-22 00:00:00,58.92
2020-10-21 00:00:00,58.72
2020-10-20 00:00:00,59.08
2020-10-19 00:00:00,58.39
2020-10-16 00:00:00,59.96
2020-10-15 00:00:00,60.36
2020-10-14 00:00:00,59.04
2020-10-13 00:00:00,58.32
2020-10-12 00:00:00,58.25
2020-10-09 00:00:00,58.43
2020-10-08 00:00:00,58.97
2020-10-07 00:00:00,59.56
2020-10-06 00:00:00,59.9
2020-10-05 00:00:00,60.96
2020-10-02 00:00:00,62.01
2020-10-01 00:00:00,62.32
2020-09-30 00:00:00,62.69
2020-09-29 00:00:00,62.99
2020-09-28 00:00:00,64.16
2020-09-25 00:00:00,54.13
2020-09-24 00:00:00,52.95
2020-09-23 00:00:00,51.72
2020-09-22 00:00:00,51.92
2020-09-21 00:00:00,51.87
2020-09-18 00:00:00,48.11
2020-09-17 00:00:00,47.95
2020-09-16 00:00:00,47.84
2020-09-15 00:00:00,48.3
2020-09-14 00:00:00,48.63
2020-09-11 00:00:00,48.37
2020-09-10 00:00:00,47.88
2020-09-09 00:00:00,47.65
2020-09-08 00:00:00,47.54
2020-09-07 00:00:00,47.17
2020-09-04 00:00:00,46.9
2020-09-03 00:00:00,45.83
2020-09-02 00:00:00,45.86
2020-09-01 00:00:00,46.68
2020-08-31 00:00:00,46.98
2020-08-28 00:00:00,46.78
2020-08-27 00:00:00,46.7
2020-08-26 00:00:00,46.62
2020-08-25 00:00:00,46.45
2020-08-24 00:00:00,46.87
2020-08-21 00:00:00,47.52
2020-08-20 00:00:00,47.55
2020-08-19 00:00:00,47.35
2020-08-18 00:00:00,47.62
2020-08-17 00:00:00,47.71
2020-08-14 00:00:00,47.76
2020-08-13 00:00:00,47.15
2020-08-12 00:00:00,47.22
2020-08-11 00:00:00,47.75
2020-08-10 00:00:00,47.83
2020-08-07 00:00:00,48.29
2020-08-06 00:00:00,48.42
2020-08-05 00:00:00,48.35
2020-08-04 00:00:00,48.94
2020-08-03 00:00:00,49.23
2020-07-31 00:00:00,49.57
2020-07-30 00:00:00,49.55
2020-07-29 00:00:00,48.58
2020-07-28 00:00:00,48.44
2020-07-27 00:00:00,47.72
2020-07-24 00:00:00,47.28
2020-07-23 00:00:00,47.16
2020-07-22 00:00:00,47.27
2020-07-21 00:00:00,47.16
2020-07-20 00:00:00,48
2020-07-17 00:00:00,48.52
2020-07-16 00:00:00,48.54
2020-07-15 00:00:00,48.67
2020-07-14 00:00:00,49.68
2020-07-13 00:00:00,49.83
2020-07-10 00:00:00,50.5
2020-07-09 00:00:00,50.11
2020-07-08 00:00:00,49.73
2020-07-07 00:00:00,49.03
2020-07-06 00:00:00,49.16
2020-07-03 00:00:00,49.95
2020-07-02 00:00:00,50.47
2020-07-01 00:00:00,51.36
2020-06-30 00:00:00,52.57
2020-06-29 00:00:00,53.46
2020-06-26 00:00:00,53.34
2020-06-25 00:00:00,52.94
2020-06-24 00:00:00,52.19
2020-06-23 00:00:00,51.42
2020-06-22 00:00:00,52.07
2020-06-19 00:00:00,51.6
2020-06-18 00:00:00,51.56
2020-06-17 00:00:00,50.9
2020-06-16 00:00:00,51.59
2020-06-15 00:00:00,54.43
2020-06-12 00:00:00,53.92
2020-06-11 00:00:00,54.46
2020-06-10 00:00:00,52.91
2020-06-09 00:00:00,51.41
2020-06-08 00:00:00,50
2020-06-05 00:00:00,50.37
2020-06-04 00:00:00,52.37
2020-06-03 00:00:00,52.51
2020-06-02 00:00:00,53.68
2020-06-01 00:00:00,54.45
2020-05-29 00:00:00,55.12
2020-05-28 00:00:00,54.64
2020-05-27 00:00:00,54.45
2020-05-26 00:00:00,56.95
2020-05-25 00:00:00,58.14
2020-05-22 00:00:00,58.22
2020-05-21 00:00:00,57.75
2020-05-20 00:00:00,57.75
2020-05-19 00:00:00,56.5
2020-05-18 00:00:00,57.72
2020-05-15 00:00:00,59.23
2020-05-14 00:00:00,59.86
2020-05-13 00:00:00,58.57
2020-05-12 00:00:00,57.9
2020-05-11 00:00:00,57.97
2020-05-08 00:00:00,58.93
2020-05-07 00:00:00,58.88
2020-05-06 00:00:00,58.37
2020-05-05 00:00:00,58.71
2020-05-04 00:00:00,59.9
2020-05-01 00:00:00,58.57
2020-04-30 00:00:00,57.66
2020-04-29 00:00:00,58.01
2020-04-28 00:00:00,58.13
2020-04-27 00:00:00,54.57
2020-04-24 00:00:00,55.12
2020-04-23 00:00:00,54.87
2020-04-22 00:00:00,56.22
2020-04-21 00:00:00,56.39
2020-04-20 00:00:00,54.41
2020-04-17 00:00:00,53.73
2020-04-16 00:00:00,53.86
2020-04-15 00:00:00,53.25
2020-04-14 00:00:00,51.37
2020-04-13 00:00:00,52.08
2020-04-10 00:00:00,52.15
2020-04-09 00:00:00,52.41
2020-04-08 00:00:00,55.01
2020-04-07 00:00:00,55.82
2020-04-06 00:00:00,64.15
2020-04-03 00:00:00,64.14
2020-04-02 00:00:00,64.14
2020-04-01 00:00:00,64.14
2020-03-31 00:00:00,64.14
2020-03-30 00:00:00,64.14
2020-03-27 00:00:00,64.14
2020-03-26 00:00:00,64.14
2020-03-25 00:00:00,64.13
2020-03-24 00:00:00,64.14
2020-03-23 00:00:00,64.13
2020-03-20 00:00:00,64.13
2020-03-19 00:00:00,59.55
2020-03-18 00:00:00,53.64
2020-03-17 00:00:00,53.33
2020-03-16 00:00:00,62.07
2020-03-13 00:00:00,62.07
2020-03-12 00:00:00,48.13
2020-03-11 00:00:00,48.13
2020-03-10 00:00:00,61.95
2020-03-09 00:00:00,54.13
2020-03-06 00:00:00,50.56
2020-03-05 00:00:00,46.11
2020-03-04 00:00:00,51.99
2020-03-03 00:00:00,52
2020-03-02 00:00:00,51.13
2020-02-28 00:00:00,54.51
2020-02-27 00:00:00,48.66
2020-02-26 00:00:00,48.66
2020-02-25 00:00:00,48.65
2020-02-24 00:00:00,48.65
2020-02-21 00:00:00,48.65
2020-02-20 00:00:00,48.65
2020-02-19 00:00:00,48.64
2020-02-18 00:00:00,48.65
2020-02-17 00:00:00,48.65
2020-02-14 00:00:00,48.64
2020-02-13 00:00:00,48.64
2020-02-12 00:00:00,48.64
2020-02-11 00:00:00,48.64
2020-02-10 00:00:00,48.64
2020-02-07 00:00:00,48.64
2020-02-06 00:00:00,48.64
2020-02-05 00:00:00,48.64
2020-02-04 00:00:00,48.64
2020-02-03 00:00:00,48.64
2020-01-31 00:00:00,48.64
2020-01-30 00:00:00,48.64
2020-01-29 00:00:00,49.43
2020-01-28 00:00:00,49.56
2020-01-27 00:00:00,48.99
2020-01-24 00:00:00,48.99
2020-01-23 00:00:00,48.99
2020-01-22 00:00:00,48.98
2020-01-21 00:00:00,48.98
2020-01-20 00:00:00,44.89
2020-01-17 00:00:00,44.89
2020-01-16 00:00:00,44.89
2020-01-15 00:00:00,44.89
2020-01-14 00:00:00,44.89
2020-01-13 00:00:00,44.89
2020-01-10 00:00:00,44.89
2020-01-09 00:00:00,44.89
2020-01-08 00:00:00,44.89
2020-01-07 00:00:00,44.9
2020-01-06 00:00:00,44.9
2020-01-03 00:00:00,44.89
2020-01-02 00:00:00,44.89
2020-01-01 00:00:00,44.89
2019-12-31 00:00:00,44.89
2019-12-30 00:00:00,44.89
2019-12-27 00:00:00,44.89
2019-12-26 00:00:00,44.89
2019-12-25 00:00:00,44.89
2019-12-24 00:00:00,44.89
2019-12-23 00:00:00,44.89
2019-12-20 00:00:00,44.89
2019-12-19 00:00:00,44.89
2019-12-18 00:00:00,44.89
2019-12-17 00:00:00,44.89
2019-12-16 00:00:00,44.89
2019-12-13 00:00:00,44.89
2019-12-12 00:00:00,45.9
2019-12-11 00:00:00,55.85
2019-12-10 00:00:00,55.91
2019-12-09 00:00:00,55.91
2019-12-06 00:00:00,55.91
2019-12-05 00:00:00,55.91
2019-12-04 00:00:00,55.91
2019-12-03 00:00:00,55.91
2019-12-02 00:00:00,55.91
2019-11-29 00:00:00,55.91
2019-11-28 00:00:00,55.91
2019-11-27 00:00:00,55.91
2019-11-26 00:00:00,55.91
2019-11-25 00:00:00,55.91
2019-11-22 00:00:00,55.91
2019-11-21 00:00:00,55.91
2019-11-20 00:00:00,55.91
2019-11-19 00:00:00,55.91
2019-11-18 00:00:00,55.91
2019-11-15 00:00:00,55.91
2019-11-14 00:00:00,55.91
2019-11-13 00:00:00,55.91
2019-11-12 00:00:00,55.91
2019-11-11 00:00:00,55.59
2019-11-08 00:00:00,55.54
2019-11-07 00:00:00,55.69
2019-11-06 00:00:00,55.91
2019-11-05 00:00:00,55.91
2019-11-04 00:00:00,55.91
2019-11-01 00:00:00,55.91
2019-10-31 00:00:00,55.91
2019-10-30 00:00:00,55.91
2019-10-29 00:00:00,55.91
2019-10-28 00:00:00,55.91
2019-10-25 00:00:00,55.91
2019-10-24 00:00:00,55.91
2019-10-23 00:00:00,55.91
2019-10-22 00:00:00,55.91
2019-10-21 00:00:00,55.91
2019-10-18 00:00:00,55.91
2019-10-17 00:00:00,55.91
2019-10-16 00:00:00,55.91
2019-10-15 00:00:00,58.42
2019-10-14 00:00:00,58.42
2019-10-11 00:00:00,58.42
2019-10-10 00:00:00,58.42
2019-10-09 00:00:00,58.42
2019-10-08 00:00:00,58.42
2019-10-07 00:00:00,58.42
2019-10-04 00:00:00,58.42
2019-10-03 00:00:00,58.42
2019-10-02 00:00:00,58.42
2019-10-01 00:00:00,58.42
2019-09-30 00:00:00,58.42
2019-09-27 00:00:00,58.42
2019-09-26 00:00:00,58.42
2019-09-25 00:00:00,58.42
2019-09-24 00:00:00,58.42
2019-09-23 00:00:00,58.42
2019-09-20 00:00:00,57.77
2019-09-19 00:00:00,52.91
2019-09-18 00:00:00,52.91
2019-09-17 00:00:00,52.91
2019-09-16 00:00:00,52.91
2019-09-13 00:00:00,52.91
2019-09-12 00:00:00,52.91
2019-09-11 00:00:00,52.91
2019-09-10 00:00:00,52.91
2019-09-09 00:00:00,52.92
2019-09-06 00:00:00,52.91
2019-09-05 00:00:00,52.92
2019-09-04 00:00:00,52.92
2019-09-03 00:00:00,52.92
2019-09-02 00:00:00,52.92
2019-08-30 00:00:00,52.92
2019-08-29 00:00:00,52.92
2019-08-28 00:00:00,52.92
2019-08-27 00:00:00,52.92
2019-08-26 00:00:00,52.92
2019-08-23 00:00:00,52.91
2019-08-22 00:00:00,52.92
2019-08-21 00:00:00,52.92
2019-08-20 00:00:00,52.92
2019-08-19 00:00:00,52.92
2019-08-16 00:00:00,52.92
2019-08-15 00:00:00,52.92
2019-08-14 00:00:00,52.91
2019-08-13 00:00:00,52.91
2019-08-12 00:00:00,52.91
2019-08-09 00:00:00,52.91
2019-08-08 00:00:00,52.92
2019-08-07 00:00:00,52.91
2019-08-06 00:00:00,52.91
2019-08-05 00:00:00,52.91
2019-08-02 00:00:00,52.91
2019-08-01 00:00:00,52.91
2019-07-31 00:00:00,52.91
2019-07-30 00:00:00,52.91
2019-07-29 00:00:00,52.91
2019-07-26 00:00:00,52.91
2019-07-25 00:00:00,52.91
2019-07-24 00:00:00,52.9
2019-07-23 00:00:00,52.91
2019-07-22 00:00:00,52.91
2019-07-19 00:00:00,52.9
2019-07-18 00:00:00,52.9
2019-07-17 00:00:00,52.9
2019-07-16 00:00:00,52.9
2019-07-15 00:00:00,52.9
2019-07-12 00:00:00,52.9
2019-07-11 00:00:00,52.9
2019-07-10 00:00:00,52.9
2019-07-09 00:00:00,52.91
2019-07-08 00:00:00,52.9
2019-07-05 00:00:00,52.91
2019-07-04 00:00:00,52.91
2019-07-03 00:00:00,52.9
2019-07-02 00:00:00,52.9
2019-07-01 00:00:00,52.9
2019-06-28 00:00:00,52.9
2019-06-27 00:00:00,52.9
2019-06-26 00:00:00,52.9
2019-06-25 00:00:00,52.9
2019-06-24 00:00:00,52.9
2019-06-21 00:00:00,52.9
2019-06-20 00:00:00,52.9
2019-06-19 00:00:00,52.9
2019-06-18 00:00:00,52.9
2019-06-17 00:00:00,52.9
2019-06-14 00:00:00,52.9
2019-06-13 00:00:00,52.9
2019-06-12 00:00:00,52.9
2019-06-11 00:00:00,52.9
2019-06-10 00:00:00,52.9
2019-06-07 00:00:00,52.9
2019-06-06 00:00:00,52.9
2019-06-05 00:00:00,52.9
2019-06-04 00:00:00,52.9
2019-06-03 00:00:00,52.9
2019-05-31 00:00:00,52.9
2019-05-30 00:00:00,52.9
2019-05-29 00:00:00,52.9
2019-05-28 00:00:00,52.9
2019-05-27 00:00:00,52.9
2019-05-24 00:00:00,52.9
2019-05-23 00:00:00,52.89
2019-05-22 00:00:00,52.89
2019-05-21 00:00:00,52.89
2019-05-20 00:00:00,52.89
2019-05-17 00:00:00,52.89
2019-05-16 00:00:00,52.9
2019-05-15 00:00:00,52.89
2019-05-14 00:00:00,52.89
2019-05-13 00:00:00,52.89
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
