Date,DANK
2022-09-02 00:00:00,276.795
2022-09-01 00:00:00,281.615
2022-08-31 00:00:00,278.875
2022-08-30 00:00:00,271.18
2022-08-29 00:00:00,266.43
2022-08-26 00:00:00,266.895
2022-08-25 00:00:00,261.185
2022-08-24 00:00:00,263.645
2022-08-23 00:00:00,259.34
2022-08-22 00:00:00,254.365
2022-08-19 00:00:00,239.025
2022-08-18 00:00:00,233.4
2022-08-17 00:00:00,234.78
2022-08-16 00:00:00,231.22
2022-08-15 00:00:00,227.155
2022-08-12 00:00:00,220.295
2022-08-11 00:00:00,222.645
2022-08-10 00:00:00,230.35
2022-08-09 00:00:00,236.605
2022-08-08 00:00:00,235.65
2022-08-05 00:00:00,240.105
2022-08-04 00:00:00,238.05
2022-08-03 00:00:00,260.1
2022-08-02 00:00:00,267.615
2022-08-01 00:00:00,260.845
2022-07-29 00:00:00,263.715
2022-07-28 00:00:00,276.08
2022-07-27 00:00:00,280.865
2022-07-26 00:00:00,285.145
2022-07-25 00:00:00,276.9
2022-07-22 00:00:00,292.245
2022-07-21 00:00:00,297.65
2022-07-20 00:00:00,297.84
2022-07-19 00:00:00,307.075
2022-07-18 00:00:00,313.515
2022-07-15 00:00:00,318.77
2022-07-14 00:00:00,322.005
2022-07-13 00:00:00,314.285
2022-07-12 00:00:00,311.665
2022-07-11 00:00:00,306
2022-07-08 00:00:00,300.3
2022-07-07 00:00:00,297.16
2022-07-06 00:00:00,299.615
2022-07-05 00:00:00,302.645
2022-07-04 00:00:00,295.775
2022-07-01 00:00:00,294.37
2022-06-30 00:00:00,291.645
2022-06-29 00:00:00,277.775
2022-06-28 00:00:00,275.45
2022-06-27 00:00:00,271.805
2022-06-24 00:00:00,276.85
2022-06-23 00:00:00,272.24
2022-06-22 00:00:00,257.98
2022-06-21 00:00:00,252.58
2022-06-20 00:00:00,258.84
2022-06-17 00:00:00,266.59
2022-06-16 00:00:00,266.05
2022-06-15 00:00:00,251.96
2022-06-14 00:00:00,260.485
2022-06-13 00:00:00,255.605
2022-06-10 00:00:00,239.115
2022-06-09 00:00:00,227.37
2022-06-08 00:00:00,222.86
2022-06-07 00:00:00,221.46
2022-06-06 00:00:00,215.425
2022-06-03 00:00:00,218.135
2022-06-02 00:00:00,217.695
2022-06-01 00:00:00,218.1
2022-05-31 00:00:00,215.315
2022-05-30 00:00:00,212.26
2022-05-27 00:00:00,215.84
2022-05-26 00:00:00,221.995
2022-05-25 00:00:00,231.61
2022-05-24 00:00:00,232.96
2022-05-23 00:00:00,232.435
2022-05-20 00:00:00,234.92
2022-05-19 00:00:00,233.5
2022-05-18 00:00:00,227.315
2022-05-17 00:00:00,222.11
2022-05-16 00:00:00,226.11
2022-05-13 00:00:00,224.14
2022-05-12 00:00:00,227.885
2022-05-11 00:00:00,223.2
2022-05-10 00:00:00,228.54
2022-05-09 00:00:00,230.805
2022-05-06 00:00:00,230.9
2022-05-05 00:00:00,219.365
2022-05-04 00:00:00,218.95
2022-05-03 00:00:00,210.75
2022-05-02 00:00:00,211.43
2022-04-29 00:00:00,212.345
2022-04-28 00:00:00,203.895
2022-04-27 00:00:00,198
2022-04-26 00:00:00,191.645
2022-04-25 00:00:00,189.005
2022-04-22 00:00:00,182.725
2022-04-21 00:00:00,179.19
2022-04-20 00:00:00,179.275
2022-04-19 00:00:00,182.67
2022-04-18 00:00:00,177.71
2022-04-15 00:00:00,177.865
2022-04-14 00:00:00,178.105
2022-04-13 00:00:00,177.69
2022-04-12 00:00:00,175.93
2022-04-11 00:00:00,175.255
2022-04-08 00:00:00,176.575
2022-04-07 00:00:00,173.28
2022-04-06 00:00:00,171.64
2022-04-05 00:00:00,167.59
2022-04-04 00:00:00,161.015
2022-04-01 00:00:00,163.205
2022-03-31 00:00:00,160.025
2022-03-30 00:00:00,158.575
2022-03-29 00:00:00,154.905
2022-03-28 00:00:00,165.805
2022-03-25 00:00:00,168.51
2022-03-24 00:00:00,170.105
2022-03-23 00:00:00,167.09
2022-03-22 00:00:00,165.815
2022-03-21 00:00:00,164.05
2022-03-18 00:00:00,155.665
2022-03-17 00:00:00,154.265
2022-03-16 00:00:00,162.96
2022-03-15 00:00:00,175.7
2022-03-14 00:00:00,174.08
2022-03-11 00:00:00,176.725
2022-03-10 00:00:00,180.41
2022-03-09 00:00:00,176.945
2022-03-08 00:00:00,189.765
2022-03-07 00:00:00,197.9
2022-03-04 00:00:00,183.34
2022-03-03 00:00:00,168.415
2022-03-02 00:00:00,168.085
2022-03-01 00:00:00,166.32
2022-02-28 00:00:00,162.56
2022-02-25 00:00:00,154.16
2022-02-24 00:00:00,168.26
2022-02-23 00:00:00,158.99
2022-02-22 00:00:00,159.52
2022-02-21 00:00:00,161.485
2022-02-18 00:00:00,155.46
2022-02-17 00:00:00,152.53
2022-02-16 00:00:00,150.71
2022-02-15 00:00:00,151.585
2022-02-14 00:00:00,158.275
2022-02-11 00:00:00,152.915
2022-02-10 00:00:00,149.98
2022-02-09 00:00:00,144.825
2022-02-08 00:00:00,147.93
2022-02-07 00:00:00,154.065
2022-02-04 00:00:00,147.875
2022-02-03 00:00:00,138.585
2022-02-02 00:00:00,130.95
2022-02-01 00:00:00,133.03
2022-01-31 00:00:00,136.625
2022-01-28 00:00:00,136.965
2022-01-27 00:00:00,132.34
2022-01-26 00:00:00,130.03
2022-01-25 00:00:00,134.57
2022-01-24 00:00:00,136.22
2022-01-21 00:00:00,131.205
2022-01-20 00:00:00,128.035
2022-01-19 00:00:00,127.52
2022-01-18 00:00:00,128.6
2022-01-17 00:00:00,127.115
