Date,KBCB
2022-01-06 00:00:00,143.86
2022-01-05 00:00:00,139.275
2022-01-04 00:00:00,141.465
2022-01-03 00:00:00,138.03
2021-12-31 00:00:00,137.87
2021-12-30 00:00:00,140.84
2021-12-29 00:00:00,135.595
2021-12-28 00:00:00,135.6
2021-12-27 00:00:00,135.595
2021-12-24 00:00:00,133.96
2021-12-23 00:00:00,136.495
2021-12-22 00:00:00,134.875
2021-12-21 00:00:00,139.43
2021-12-20 00:00:00,141.33
2021-12-17 00:00:00,134.735
2021-12-16 00:00:00,137.46
2021-12-15 00:00:00,138.83
2021-12-14 00:00:00,137.195
2021-12-13 00:00:00,137.195
2021-12-10 00:00:00,124.715
2021-12-09 00:00:00,125.655
2021-12-08 00:00:00,118.46
2021-12-07 00:00:00,127.03
2021-12-06 00:00:00,124.765
2021-12-03 00:00:00,130.38
2021-12-02 00:00:00,125.845
2021-12-01 00:00:00,127.725
2021-11-30 00:00:00,123.155
2021-11-29 00:00:00,137.875
2021-11-26 00:00:00,123.49
2021-11-25 00:00:00,125
2021-11-24 00:00:00,126.33
2021-11-23 00:00:00,121.775
2021-11-22 00:00:00,123.455
2021-11-19 00:00:00,121.785
2021-11-18 00:00:00,123.61
2021-11-17 00:00:00,122.22
2021-11-16 00:00:00,122.62
2021-11-15 00:00:00,122.62
2021-11-12 00:00:00,128.99
2021-11-11 00:00:00,128.53
2021-11-10 00:00:00,130.23
2021-11-09 00:00:00,126.265
2021-11-08 00:00:00,124.685
2021-11-05 00:00:00,125.965
2021-11-04 00:00:00,125.97
2021-11-03 00:00:00,125.985
2021-11-02 00:00:00,128.535
2021-11-01 00:00:00,130.575
2021-10-29 00:00:00,130.18
2021-10-28 00:00:00,127.355
2021-10-27 00:00:00,123.96
2021-10-26 00:00:00,129.41
2021-10-25 00:00:00,127.53
2021-10-22 00:00:00,127.525
2021-10-21 00:00:00,126.535
2021-10-20 00:00:00,125.445
2021-10-19 00:00:00,129.085
2021-10-18 00:00:00,125.705
2021-10-15 00:00:00,123.86
2021-10-14 00:00:00,126.41
2021-10-13 00:00:00,131.89
2021-10-12 00:00:00,131.9
2021-10-11 00:00:00,129.36
2021-10-08 00:00:00,122.72
2021-10-07 00:00:00,130.41
2021-10-06 00:00:00,126.315
2021-10-05 00:00:00,124.42
2021-10-04 00:00:00,124.34
2021-10-01 00:00:00,125.9
2021-09-30 00:00:00,123.77
2021-09-29 00:00:00,131.165
2021-09-28 00:00:00,130.975
2021-09-27 00:00:00,131.145
2021-09-24 00:00:00,123.465
2021-09-23 00:00:00,123.47
2021-09-22 00:00:00,123.465
2021-09-21 00:00:00,123.495
2021-09-20 00:00:00,123.495
2021-09-17 00:00:00,114.135
2021-09-16 00:00:00,114.265
2021-09-15 00:00:00,113.11
2021-09-14 00:00:00,114.355
2021-09-13 00:00:00,122.335
2021-09-10 00:00:00,121.985
2021-09-09 00:00:00,122.135
2021-09-08 00:00:00,115.44
2021-09-07 00:00:00,113.325
2021-09-06 00:00:00,114.35
2021-09-03 00:00:00,114.28
