Date,SWEN
2022-06-21 00:00:00,118.13
2022-06-20 00:00:00,118.225
2022-06-17 00:00:00,118
2022-06-16 00:00:00,118.03
2022-06-15 00:00:00,117.835
2022-06-14 00:00:00,117.97
2022-06-13 00:00:00,116.4
2022-06-10 00:00:00,113.575
2022-06-09 00:00:00,115.01
2022-06-08 00:00:00,112.78
2022-06-07 00:00:00,111.92
2022-06-06 00:00:00,113.63
2022-06-03 00:00:00,118.55
2022-06-02 00:00:00,118.41
2022-06-01 00:00:00,110.605
2022-05-31 00:00:00,116.545
2022-05-30 00:00:00,110.84
2022-05-27 00:00:00,110.675
2022-05-26 00:00:00,110.845
2022-05-25 00:00:00,112.07
2022-05-24 00:00:00,112.18
2022-05-23 00:00:00,111.09
2022-05-20 00:00:00,112.395
2022-05-19 00:00:00,112
2022-05-18 00:00:00,111.88
2022-05-17 00:00:00,111.755
2022-05-16 00:00:00,110.925
2022-05-13 00:00:00,108.54
2022-05-12 00:00:00,111.205
2022-05-11 00:00:00,108.91
2022-05-10 00:00:00,108.785
2022-05-09 00:00:00,110.79
2022-05-06 00:00:00,106.35
2022-05-05 00:00:00,103.16
2022-05-04 00:00:00,102.455
2022-05-03 00:00:00,104.845
2022-05-02 00:00:00,104.92
2022-04-29 00:00:00,105.02
2022-04-28 00:00:00,106.335
2022-04-27 00:00:00,103.2
2022-04-26 00:00:00,102.525
2022-04-25 00:00:00,101.795
2022-04-22 00:00:00,99.33
2022-04-21 00:00:00,99.075
2022-04-20 00:00:00,96.795
2022-04-19 00:00:00,96.69
2022-04-18 00:00:00,96.62
2022-04-15 00:00:00,96.665
2022-04-14 00:00:00,96.765
2022-04-13 00:00:00,97.085
2022-04-12 00:00:00,97.255
2022-04-11 00:00:00,98.28
2022-04-08 00:00:00,99.065
2022-04-07 00:00:00,96.775
2022-04-06 00:00:00,96.35
2022-04-05 00:00:00,96.875
2022-04-04 00:00:00,98.015
2022-04-01 00:00:00,97.545
2022-03-31 00:00:00,97.38
2022-03-30 00:00:00,97.255
2022-03-29 00:00:00,97.305
2022-03-28 00:00:00,100.51
2022-03-25 00:00:00,99.37
2022-03-24 00:00:00,101.465
2022-03-23 00:00:00,100.665
2022-03-22 00:00:00,100.375
2022-03-21 00:00:00,101.38
2022-03-18 00:00:00,95.61
2022-03-17 00:00:00,96.41
2022-03-16 00:00:00,95.315
2022-03-15 00:00:00,95.435
2022-03-14 00:00:00,91.48
2022-03-11 00:00:00,92.81
2022-03-10 00:00:00,96.35
2022-03-09 00:00:00,96.18
2022-03-08 00:00:00,94.155
2022-03-07 00:00:00,102.035
2022-03-04 00:00:00,89.645
2022-03-03 00:00:00,86.315
2022-03-02 00:00:00,86.08
2022-03-01 00:00:00,85.76
2022-02-28 00:00:00,85
2022-02-25 00:00:00,83.18
2022-02-24 00:00:00,81.345
2022-02-23 00:00:00,80
2022-02-22 00:00:00,80
2022-02-21 00:00:00,80
2022-02-18 00:00:00,80
2022-02-17 00:00:00,80
2022-02-16 00:00:00,80
2022-02-15 00:00:00,79.995
2022-02-14 00:00:00,80
2022-02-11 00:00:00,80
2022-02-10 00:00:00,80
2022-02-09 00:00:00,80
2022-02-08 00:00:00,80
2022-02-07 00:00:00,80
2022-02-04 00:00:00,79.075
2022-02-03 00:00:00,78.825
2022-02-02 00:00:00,78.58
2022-02-01 00:00:00,78.785
2022-01-31 00:00:00,79.125
2022-01-28 00:00:00,79.095
2022-01-27 00:00:00,79.41
2022-01-26 00:00:00,79.18
2022-01-25 00:00:00,78.85
2022-01-24 00:00:00,79.13
2022-01-21 00:00:00,78.535
2022-01-20 00:00:00,79.195
2022-01-19 00:00:00,79.1
2022-01-18 00:00:00,77.605
2022-01-17 00:00:00,78.705
2022-01-14 00:00:00,79.01
2022-01-13 00:00:00,78.51
2022-01-12 00:00:00,78.52
2022-01-11 00:00:00,78.555
2022-01-10 00:00:00,77.685
2022-01-07 00:00:00,79.72
2022-01-06 00:00:00,78.275
2022-01-05 00:00:00,78.205
2022-01-04 00:00:00,77.695
2022-01-03 00:00:00,77.72
2021-12-31 00:00:00,77.9
2021-12-30 00:00:00,79.345
2021-12-29 00:00:00,79.5
2021-12-28 00:00:00,75.85
2021-12-27 00:00:00,79.205
2021-12-24 00:00:00,78.73
2021-12-23 00:00:00,79.42
2021-12-22 00:00:00,78.59
2021-12-21 00:00:00,76.925
2021-12-20 00:00:00,78.01
2021-12-17 00:00:00,78.525
2021-12-16 00:00:00,78.245
2021-12-15 00:00:00,78.63
2021-12-14 00:00:00,77.935
2021-12-13 00:00:00,78.485
2021-12-10 00:00:00,78.545
2021-12-09 00:00:00,79.615
2021-12-08 00:00:00,78.7
2021-12-07 00:00:00,78.38
2021-12-06 00:00:00,78.45
2021-12-03 00:00:00,78.915
2021-12-02 00:00:00,78.29
