Date,SWED
2022-05-06 00:00:00,130.76
2022-05-05 00:00:00,122.56
2022-05-04 00:00:00,121.275
2022-05-03 00:00:00,125.66
2022-05-02 00:00:00,135.21
2022-04-29 00:00:00,125.94
2022-04-28 00:00:00,128.34
2022-04-27 00:00:00,122.65
2022-04-26 00:00:00,123.81
2022-04-25 00:00:00,121.985
2022-04-22 00:00:00,118.33
2022-04-21 00:00:00,115.705
2022-04-20 00:00:00,125.15
2022-04-19 00:00:00,125.12
2022-04-18 00:00:00,125.13
2022-04-15 00:00:00,125.125
2022-04-14 00:00:00,125.12
2022-04-13 00:00:00,125.115
2022-04-12 00:00:00,128.695
2022-04-11 00:00:00,125.12
2022-04-08 00:00:00,115.66
2022-04-07 00:00:00,126.145
2022-04-06 00:00:00,123.61
2022-04-05 00:00:00,125.1
2022-04-04 00:00:00,125.565
2022-04-01 00:00:00,125.695
2022-03-31 00:00:00,130.81
2022-03-30 00:00:00,130.755
2022-03-29 00:00:00,124.08
2022-03-28 00:00:00,128.42
2022-03-25 00:00:00,129.955
2022-03-24 00:00:00,130.995
2022-03-23 00:00:00,129.5
2022-03-22 00:00:00,128.795
2022-03-21 00:00:00,130.25
2022-03-18 00:00:00,122.92
2022-03-17 00:00:00,126.035
2022-03-16 00:00:00,121.77
2022-03-15 00:00:00,122.235
2022-03-14 00:00:00,107.6
2022-03-11 00:00:00,109.025
2022-03-10 00:00:00,116.885
2022-03-09 00:00:00,116.51
2022-03-08 00:00:00,113.77
2022-03-07 00:00:00,125.3
2022-03-04 00:00:00,109.955
2022-03-03 00:00:00,107.33
2022-03-02 00:00:00,105.85
2022-03-01 00:00:00,111.465
2022-02-28 00:00:00,103.99
2022-02-25 00:00:00,101.18
2022-02-24 00:00:00,102.05
2022-02-23 00:00:00,98.3
2022-02-22 00:00:00,100.6
2022-02-21 00:00:00,97.485
2022-02-18 00:00:00,101.735
2022-02-17 00:00:00,96.75
2022-02-16 00:00:00,96.48
2022-02-15 00:00:00,99.54
2022-02-14 00:00:00,96.605
2022-02-11 00:00:00,96.155
2022-02-10 00:00:00,97.405
2022-02-09 00:00:00,97.62
2022-02-08 00:00:00,96.27
2022-02-07 00:00:00,93.91
2022-02-04 00:00:00,95.165
2022-02-03 00:00:00,95.74
2022-02-02 00:00:00,96.32
2022-02-01 00:00:00,95.84
2022-01-31 00:00:00,95.04
2022-01-28 00:00:00,95.12
2022-01-27 00:00:00,94.375
2022-01-26 00:00:00,94.905
2022-01-25 00:00:00,95.685
2022-01-24 00:00:00,95.025
2022-01-21 00:00:00,96.425
2022-01-20 00:00:00,94.865
2022-01-19 00:00:00,95.095
2022-01-18 00:00:00,97.01
2022-01-17 00:00:00,94.815
2022-01-14 00:00:00,94.39
2022-01-13 00:00:00,95.085
2022-01-12 00:00:00,95.075
2022-01-11 00:00:00,95.025
2022-01-10 00:00:00,96.235
2022-01-07 00:00:00,93.39
2022-01-06 00:00:00,95.415
2022-01-05 00:00:00,95.51
2022-01-04 00:00:00,96.225
2022-01-03 00:00:00,96.075
2021-12-31 00:00:00,95.94
2021-12-30 00:00:00,93.915
2021-12-29 00:00:00,93.7
2021-12-28 00:00:00,95.645
2021-12-27 00:00:00,96.07
2021-12-24 00:00:00,93.37
2021-12-23 00:00:00,93.81
2021-12-22 00:00:00,94.97
2021-12-21 00:00:00,97.3
2021-12-20 00:00:00,95.79
2021-12-17 00:00:00,95.065
2021-12-16 00:00:00,95.455
2021-12-15 00:00:00,94.92
2021-12-14 00:00:00,95.89
2021-12-13 00:00:00,95.125
2021-12-10 00:00:00,95.04
2021-12-09 00:00:00,93.535
2021-12-08 00:00:00,94.82
2021-12-07 00:00:00,95.265
2021-12-06 00:00:00,95.17
2021-12-03 00:00:00,94.515
2021-12-02 00:00:00,95.395
2021-12-01 00:00:00,94.61
2021-11-30 00:00:00,96.115
2021-11-29 00:00:00,94.955
2021-11-26 00:00:00,94.81
2021-11-25 00:00:00,94.715
2021-11-24 00:00:00,94.905
2021-11-23 00:00:00,94.885
2021-11-22 00:00:00,94.935
2021-11-19 00:00:00,95.66
2021-11-18 00:00:00,95.97
2021-11-17 00:00:00,95.205
2021-11-16 00:00:00,96.895
2021-11-15 00:00:00,94.955
2021-11-12 00:00:00,96.435
2021-11-11 00:00:00,92.435
2021-11-10 00:00:00,92.34
2021-11-09 00:00:00,93.02
2021-11-08 00:00:00,93
2021-11-05 00:00:00,93.335
2021-11-04 00:00:00,93.47
2021-11-03 00:00:00,94.325
2021-11-02 00:00:00,94.765
2021-11-01 00:00:00,91.735
2021-10-29 00:00:00,94.295
2021-10-28 00:00:00,96.535
2021-10-27 00:00:00,94.125
2021-10-26 00:00:00,94.62
2021-10-25 00:00:00,95.09
2021-10-22 00:00:00,96.87
2021-10-21 00:00:00,97.35
2021-10-20 00:00:00,97.245
2021-10-19 00:00:00,98.16
2021-10-18 00:00:00,98.875
2021-10-15 00:00:00,97.785
2021-10-14 00:00:00,97.005
2021-10-13 00:00:00,93.115
2021-10-12 00:00:00,93.64
2021-10-11 00:00:00,92.96
2021-10-08 00:00:00,94.385
2021-10-07 00:00:00,92.875
2021-10-06 00:00:00,97.215
2021-10-05 00:00:00,94.28
2021-10-04 00:00:00,93.625
2021-10-01 00:00:00,93.49
2021-09-30 00:00:00,92.865
2021-09-29 00:00:00,92.225
2021-09-28 00:00:00,91.595
2021-09-27 00:00:00,91.16
2021-09-24 00:00:00,91.405
2021-09-23 00:00:00,93.495
2021-09-22 00:00:00,92.955
2021-09-21 00:00:00,92.485
2021-09-20 00:00:00,94.285
2021-09-17 00:00:00,86.985
2021-09-16 00:00:00,87.705
2021-09-15 00:00:00,87.28
2021-09-14 00:00:00,88.1
2021-09-13 00:00:00,86.245
2021-09-10 00:00:00,87.615
2021-09-09 00:00:00,87.125
2021-09-08 00:00:00,87.935
2021-09-07 00:00:00,87.04
2021-09-06 00:00:00,91.995
2021-09-03 00:00:00,90.915
2021-09-02 00:00:00,91.65
2021-09-01 00:00:00,91.015
