ERST,KBCB,DANK,NORD,BNP,CRAG,CRMU,SOCG,BAY,COMZ,DB,DZ,HESLN,LBBW,INTE,UNIC,ABN,INGB,RABO,BBVA,CAIX,SAB,SANT,SEB,SWED,SWEN,VB
33.31,68.68335,14.364883,7.2597857,53.68,13.49,,31.73,,5.707,9.33,,,,2.4715,13.878,15.185,10.71,,5.329,2.885,0.857,3.790207,8.734118,12.975078,8.661634,
33.7,69.34687,14.592327,7.302016,53.57,13.65,,31.665,,5.52,8.264,,,,2.4495,12.832,15.395,10.772,,5.233,2.764,0.8398,3.7087486,8.731741,13.023759,8.666215,
33.6,68.34212,14.75962,7.3320713,53.58,13.54,,31.55,,5.425,8.165,,,,2.3515,12.58,15.9,10.836,,5.242,2.913,0.848,3.6766446,8.718862,13.03848,8.717783,
33.35,66.97717,14.486076,7.2932215,52.73,13.49,,30.4,,5.228,8.131,,,,2.285,12.206,16.885,10.682,,5.227,2.911,0.845,3.6982071,8.716243,13.102787,8.731422,
33.8,66.04825,14.418263,7.230254,51.64,13.395,,30.15,,5.2,8.284,,,,2.2455,12.082,16.68,10.524,,5.1,2.876,0.8456,3.6704154,8.543814,12.979442,8.69818,
33.37,67.261536,14.277818,7.138024,51.83,13.44,,30.55,,5.229,8.311,,,,2.2915,12.384,16.755,10.57,,4.927,2.8,0.832,3.6359155,8.378924,12.731563,8.5632925,
33.79,67.58382,14.438295,7.2300806,50.41,13.315,,30.6,,5.26,7.974,,,,2.32,12.64,16.705,10.49,,4.7855,2.671,0.8354,3.5372071,8.481039,12.913575,8.838847,
33.46,66.4274,14.767877,7.218528,49.61,13.045,,30.29,,5.232,7.87,,,,2.3055,12.642,16.42,10.294,,4.665,2.664,0.8208,3.4140613,8.495397,12.986714,8.9377985,
33.31,64.323105,14.429888,7.264551,49.29,12.565,,29.635,,5.08,7.7469997,,,,2.255,12.336,15.96,10.096,,4.6685,2.6399999,0.814,3.4059155,8.49347,12.933497,9.113507,
33.48,63.10982,14.35582,7.2846184,48.34,12.34,,29.285,,5.14,7.829,,,,2.2779999,12.444,15.92,9.847,,4.7085,2.636,0.9458,3.5137281,8.6322155,12.944527,9.214336,
33.66,62.8065,14.321235,7.278639,48.045,12.23,,29.225,,5.079,7.684,,,,2.2680001,12.556,15.72,9.825,,4.6675,2.611,0.9478,3.5530195,8.5897455,13.177667,9.251737,
33.62,63.242523,14.21357,7.306485,48.89,12.28,,29.51,,5.126,7.572,,,,2.28,12.57,15.86,10.022,,4.6005,2.622,0.9398,3.4030406,8.591842,13.290563,9.360487,
34.1,63.73542,14.1512375,7.3494577,49.505,12.435,,29.83,,5.134,7.5,,,,2.304,12.994,16.05,10.082,,4.5315,2.609,0.9462,3.3311656,8.5599,13.253823,9.348173,
34.29,64.19041,14.319917,7.43567,49.42,12.46,,29.82,,5.162,7.424,,,,2.3185,12.92,15.87,10.072,,4.607,2.6529999,0.964,3.3924987,8.677338,13.520703,9.509799,
34.3,62.97712,14.459666,7.2448344,48.87,12.325,,29.775,,5.284,7.588,,,,2.3365,13.15,15.565,9.939,,4.664,2.671,0.974,3.4231656,8.436344,13.356586,9.258414,
34.21,64.75913,14.237637,7.336945,49.91,12.575,,30.19,,5.465,7.629,,,,2.3225,13.116,15.79,10.22,,4.698,2.7,0.9702,3.4279573,8.468876,13.341642,9.292211,
34,64.39894,13.916388,7.339163,49.955,12.49,,30.175,,5.459,7.57,,,,2.32,13.05,15.785,10.254,,4.748,2.711,0.964,3.467249,8.4562,13.274379,9.313235,
33.76,65.34682,13.40844,7.3501,50.08,12.63,,30.32,,5.683,7.7530003,,,,2.3470001,13.398,15.7,10.39,,4.764,2.7979999,0.9856,3.4825823,8.474617,13.282331,9.275934,
33.93,64.645386,13.036242,7.2044826,50.21,12.765,,30.425,,5.673,7.58,,,,2.341,13.29,15.715,10.428,,4.8065,2.769,1.004,3.5242696,8.3364105,12.969021,9.208678,
34.13,64.379974,12.931525,7.174121,50.49,12.81,,30.585,,5.7530003,7.695,,,,2.3569999,13.4,16.135,10.51,,4.7875,2.742,1.006,3.4825823,8.360889,12.804105,9.273045,
34.31,64.379974,12.908533,7.128887,50.75,12.87,,30.65,,5.851,7.716,,,,2.374,13.518,16.435,10.62,,4.7764997,2.714,0.9928,3.433228,8.516389,12.702815,9.391736,
33.56,63.868122,12.628391,7.020531,50.59,12.775,,30.61,,5.828,7.685,,,,2.338,13.328,16.39,10.62,,4.859,2.739,1.02,3.4682071,8.482943,12.557554,9.237409,
33.92,63.26148,12.671745,6.863938,50.96,12.765,,30.95,,5.706,7.434,,,,2.345,13.16,16.39,10.58,,4.9225,2.779,1.0255,3.5381653,8.436744,12.338643,9.251225,
34.11,64.0577,12.260048,6.7774825,52.17,12.92,,31.435,,5.609,7.185,,,,2.34,13.082,16.54,10.758,,4.9969997,2.7779999,1.021,3.562603,8.380233,12.185689,9.02567,
34.19,63.716465,12.17237,6.5873523,51.93,12.855,,31.435,,5.79,7.25,,,,2.3495,13.328,16.335,10.732,,5.08,2.852,1.042,3.6114779,8.176612,11.907502,8.825679,
34.14,64.17144,12.313364,6.5492926,52.16,12.875,,31.435,,5.895,7.347,,,,2.381,13.488,16.62,10.844,,5.058,2.886,1.0675,3.6023738,8.044756,11.799544,8.6141615,
33.89,64.36102,12.254307,6.544187,52.4,13.015,,31.785,,5.517,6.917,,,,2.3485,13.02,16.785,11.006,,5.01,2.885,1.056,3.599978,7.95579,11.831299,8.529909,
33.65,63.621677,12.31384,6.5419426,52.78,13.005,,31.77,,5.443,6.906,,,,2.355,13.118,16.55,11.078,,5.032,2.863,1.055,3.6172278,7.915085,11.774546,8.438403,
33.38,63.299397,12.33012,6.3894124,52.66,12.945,,31.46,,5.4309998,6.907,,,,2.4005,13.34,16.325,10.924,,5.054,2.874,1.057,3.6474154,7.794513,11.743986,8.378538,
32.58,63.583763,12.182977,6.3820095,52.68,12.975,,31.08,,5.584,7.066,,,,2.405,13.46,16.13,10.8619995,,5.11,2.899,1.069,3.7049153,7.742669,11.746844,8.3429,
32.82,64.62643,12.313315,6.2618256,52.94,13.105,,31.335,,5.631,7.12,,,,2.38,13.494,16.325,10.948,,4.983,2.7979999,1.04,3.574582,7.5614862,11.506815,8.213559,
32.17,65.005585,12.2367,6.344489,53.58,13.185,,31.655,,5.597,7.019,,,,2.366,13.294,16.555,11.048,,5.005,2.796,1.045,3.5865614,7.696315,11.634404,8.328995,
32.36,63.5648,12.096829,6.426793,52.83,12.925,,31.015,,5.581,6.989,,,,2.363,13.236,16.22,10.688,,5.039,2.821,1.0475,3.599978,7.78075,11.815142,8.532353,
32.28,63.545845,12.048472,6.521179,52.73,12.935,,30.975,,5.611,6.96,,,,2.3465,13.32,16.21,10.7,,5.061,2.825,1.0475,3.5985405,7.7775536,11.898992,8.50809,
32.53,63.75438,12.193843,6.548195,52.97,13.02,,31.08,,5.473,6.721,,,,2.328,13.086,16.25,10.77,,5.09,2.832,1.0465,3.6081238,7.838867,11.972622,8.685288,
32.42,63.640633,12.175626,6.532947,52.98,13.015,,31.175,,5.4440002,6.782,,,,2.3525,13.266,16.275,10.81,,5.142,2.87,1.0815,3.663228,7.5624723,11.804535,8.561164,
32.2,63.773335,12.311755,6.5687103,53.11,13.01,,31.19,,5.185,6.56,,,,2.3109999,12.858,16.315,10.808,,5.154,2.861,1.0870798,3.6378322,7.602901,11.928982,8.579379,
32.18,64.285194,12.390077,6.550426,53.56,13.065,,31.4,,5.16,6.485,,,,2.304,12.856,16.33,10.924,,5.095,2.818,1.0703328,3.6383111,7.6369805,11.963408,8.527832,
32.45,64.342064,12.359932,6.4835157,53.51,13.15,,31.075,,5.207,6.54,,,,2.297,12.744,16.26,10.894,,5.048,2.774,1.0619591,3.608603,7.6153207,11.805246,8.424682,
32.5,63.73542,12.647248,6.524143,53.27,13.16,,30.91,,5.2,6.525,,,,2.3135,12.75,16.25,10.968,,5.065,2.789,1.0718105,3.640228,7.626207,11.865492,8.4085045,
33.1,64.000824,12.676827,6.5730815,53.08,13.125,,30.755,,5.204,6.447,,,,2.288,12.38,16.355,10.89,,4.9495,2.754,1.0663923,3.5563738,7.672027,12.196989,8.594556,
33.31,63.75438,12.808478,6.542208,53.2,13.15,,30.76,,5.162,6.471,,,,2.291,12.548,16.135,10.858,,4.921,2.774,1.0683625,3.534332,7.6277285,12.11242,8.56037,
33.09,63.166695,12.848853,6.6424193,52.05,13.055,,30.295,,5.05,6.331,,,,2.245,12.312,16.115,10.7,,4.7645,2.651,1.0210767,3.413103,7.6417875,12.407574,8.677802,
33.41,63.488976,12.565052,6.6543555,51.65,12.925,,30.105,,5.172,6.466,,,,2.271,12.368,15.87,10.644,,4.76,2.671,1.0092553,3.4337072,8.680977,12.444168,8.515425,
33.27,62.711716,12.567162,6.6735163,50.4,12.665,,29.25,,5.261,6.544,,,,2.3005,12.562,15.235,10.43,,4.756,2.723,1.0235395,3.4394572,8.725685,12.425935,8.580985,
32.86,62.597965,12.501477,6.821913,50.27,12.62,,29.16,,5.272,6.619,,,,2.31,12.534,15.25,10.406,,4.783,2.7480001,1.0186139,3.435624,8.9462185,12.955367,8.654773,
32.63,62.939205,12.286502,6.777373,50.77,12.61,,29.33,,5.311,6.673,,,,2.3274999,12.66,15.3,10.478,,4.724,2.721,1.0131958,3.3896239,8.8648,12.900618,8.544386,
32.69,62.882324,12.795273,6.7939005,50.94,12.575,,29.355,,5.303,6.598,,,,2.342,12.73,15.235,10.426,,4.729,2.726,1.0181214,3.404478,8.879008,12.98284,8.584975,
32.67,62.673798,12.729054,6.8347697,50.26,12.4,,29.095,,5.29,6.673,,,,2.3525,12.8,15.18,10.316,,4.657,2.648,0.986105,3.3076863,8.936617,13.136544,8.669594,
33.06,62.8065,13.042518,6.790223,50.29,12.36,,28.855,,5.24,6.683,,,,2.3435,12.44,15.16,10.318,,4.6935,2.664,0.98393774,3.3369155,8.877644,13.029939,8.53544,
33.04,61.763836,13.157115,6.757353,49.5,12.125,,27.995,,5.158,6.635,,,,2.354,12.47,14.975,10.11,,4.7815,2.679,0.99201566,3.3896239,8.861427,12.881613,8.609352,
33.7,62.50318,13.199152,6.726986,50.35,12.34,,28.42,,5.084,6.599,,,,2.345,12.3619995,15.23,10.32,,4.807,2.683,1.0028521,3.4183738,8.837175,12.799505,8.648792,
33.99,62.692753,13.16646,6.599883,50.97,12.415,,28.56,,5.134,6.588,,,,2.3475,12.376,15.49,10.444,,4.8285,2.718,1.0092553,3.453353,8.631336,12.474247,8.600709,
33.72,62.97712,13.144827,6.5711446,51.04,12.485,,28.345,,5.156,6.618,,,,2.35,12.34,15.7,10.472,,4.7915,2.674,1.0063,3.44377,8.607707,12.564536,8.615235,
33.56,63.185654,13.197866,6.5710855,51.36,12.655,,28.555,,5.223,6.575,,,,2.338,12.44,15.755,10.5,,4.8155003,2.676,0.9974339,3.4835405,8.681033,12.498238,8.680933,
33.8,63.090862,13.198194,6.5854535,51.03,12.595,,28.485,,5.215,6.553,,,,2.326,12.374,15.725,10.376,,4.7975,2.6859999,1.0131958,3.4610198,8.786778,12.63655,8.770899,
33.43,63.583763,12.88222,6.711085,51.47,12.64,,28.61,,5.32,6.65,,,,2.345,12.476,15.72,10.514,,4.761,2.667,1.0063,3.4198115,8.930155,13.101709,8.848802,
33.68,63.470013,13.110318,6.745177,51.55,12.655,,28.64,,5.668,6.959,,,,2.378,12.754,16.1,10.52,,4.726,2.646,0.9843318,3.3901029,8.907284,13.175629,8.784791,
33.11,63.4321,13.015044,6.608906,51.5,12.57,,28.23,,5.541,6.867,,,,2.3569999,12.5,15.945,10.382,,4.762,2.664,0.9750716,3.4049573,9.024884,13.275736,8.762251,
32.34,63.792297,13.016319,6.6022406,51.1,12.59,,28.315,,5.581,6.901,,,,2.343,12.61,15.99,10.424,,4.7355,2.642,0.9705401,3.3924987,8.88498,13.100128,8.410112,
31.67,64.000824,12.849777,6.692549,50.75,12.56,,28.375,,5.758,7.057,,,,2.356,12.806,16.205,10.532,,4.7675,2.626,0.97526866,3.425082,8.927123,13.705387,8.5237,
32.31,63.5648,12.7406645,6.6487827,50.59,12.56,,28.27,,5.767,6.9309998,,,,2.3375,12.086,16.37,10.488,,4.74,2.591,0.9606889,3.4001653,8.842032,13.452428,8.418889,
32.62,63.73542,12.32462,6.5112057,50.63,12.6,,28.475,,5.764,6.935,,,,2.34,11.962,16.65,10.554,,4.7565002,2.59,0.9762538,3.4226863,8.704503,13.175561,8.344306,
32.6,63.50793,12.293241,6.5183005,50.34,12.545,,28.22,,5.6940002,6.84,,,,2.306,11.768,16.5,10.472,,4.9165,2.646,1.0063,3.5463114,8.704666,13.235951,8.367552,
32.28,61.991325,12.306521,6.5104074,50.15,12.485,,28.155,,5.443,6.5950003,,,,2.273,11.524,16.76,10.56,,4.9435,2.756,1.0309279,3.5841656,8.6627,13.068808,8.311302,
32.21,63.488976,12.518754,6.474352,50.87,12.73,,28.76,,5.363,6.494,,,,2.246,11.368,17.42,10.806,,4.958,2.785,1.0245247,3.605249,8.625687,13.050444,8.24397,
32.29,62.61692,12.298377,6.420616,50.52,12.415,,28.76,,5.423,6.643,,,,2.2485,11.484,17.31,10.74,,4.989,2.7979999,1.031913,3.6857488,8.495538,12.8874235,8.174182,
31.61,62.711716,12.335378,6.466026,50.71,12.28,,28.39,,5.615,7.215,,,,2.272,11.704,17.3,10.746,,4.904,2.728,1.0136884,3.6105196,8.509338,12.958829,8.256378,
31.37,63.20461,12.615108,6.297752,51.34,12.57,,28.685,,5.592,7.23,,,,2.2785,11.582,17.445,10.878,,4.954,2.771,1.0255098,3.6253738,8.269719,12.539241,8.012573,
30.3,61.763836,12.724837,6.1339025,49.87,12.16,,27.89,,5.4639997,7.178,,,,2.2725,11.534,17.25,10.59,,4.8780003,2.695,1.0033445,3.5726655,8.078486,12.253163,7.84269,
30.03,61.47947,12.774753,6.1502476,49.1,12.065,,26.97,,5.474,7.061,,,,2.271,11.606,17.345,10.552,,4.733,2.649,0.9786181,3.4595823,8.022062,12.317955,7.8137145,
30.54,60.98657,12.822378,6.1955123,48.45,11.99,,26.565,,5.575,7.187,,,,2.27,11.66,17.215,10.378,,4.723,2.565,0.9691609,3.4442487,8.111091,12.493103,7.9220114,
30,59.96286,12.653889,6.138899,47.17,11.77,,25.86,,5.541,7.189,,,,2.275,11.684,16.9,10.196,,4.7345,2.496,0.98807526,3.5549364,7.990929,12.3777075,7.885786,
30.14,59.60267,12.70476,6.180102,46.81,11.685,,25.45,,5.585,7.301,,,,2.253,11.742,16.69,10.128,,4.8565,2.533,1.0013744,3.801228,8.037186,12.473091,7.9124246,
30.08,59.773285,12.848001,6.2972736,46.93,11.695,,25.68,,5.303,7.092,,,,2.2345,11.5,16.74,10.142,,4.882,2.541,0.9934934,3.8132071,8.12778,12.691571,7.947578,
28.87,60.872826,12.856966,6.448354,48,11.95,,26.33,,5.357,7.137,,,,2.2315,11.436,16.965,10.332,,4.885,2.547,0.99940413,3.816082,8.342315,12.936512,8.171129,
28.25,61.327805,13.124786,6.512728,48.03,12.005,,26.35,,5.361,7.119,,,,2.2385,11.412,16.93,10.336,,4.886,2.538,0.9974339,3.7849364,8.441078,13.219504,8.238545,
28.23,61.327805,12.979476,6.4343734,47.69,11.98,,26.205,,5.283,7.049,,,,2.21,11.214,16.975,10.376,,4.908,2.586,1.02748,3.8203945,8.446048,13.072154,8.254055,
28.78,60.910744,12.7993,6.436106,47.825,11.815,,26.185,,5.232,6.852,,,,2.18,10.868,16.975,10.332,,4.887,2.5640001,1.0240321,3.7997904,8.474628,12.9715605,8.116954,
28.83,60.645332,13.072889,6.402639,47.955,11.82,,26.49,,5.196,6.797,,,,2.186,10.924,17.165,10.326,,4.892,2.6529999,1.0447197,3.8002694,8.373763,12.901818,8.0526495,
28.8,60.171394,13.56561,6.3730593,47.82,11.82,,26.455,,4.992,6.4639997,,,,2.1495,10.564,16.905,10.35,,4.7785,2.5640001,1.0067924,3.7087486,8.394793,12.976074,8.051258,
28.61,59.96286,14.021357,6.4031363,47.81,11.79,,26.545,,4.807,6.294,,,,2.1035,10.16,16.76,10.3619995,,4.727,2.575,1.0023595,3.6972487,8.422328,12.995863,8.097277,
29.75,58.446255,13.5398035,6.5201535,46.99,11.545,,26.03,,4.814,6.304,,,,2.086,10.166,16.56,10.162,,4.8075,2.624,1.0023595,3.7571447,8.603239,13.073,8.361876,
30.34,58.63583,13.537812,6.499685,46.98,11.545,,26.03,,4.8935,6.481,,,,2.108,10.286,16.745,10.15,,4.749,2.5770001,0.98177046,3.7331862,8.452857,13.0227,8.339273,
30.24,59.356216,13.550642,6.4113054,47.25,11.64,,25.98,,4.918,6.48,,,,2.0955,10.208,16.77,10.214,,4.6345,2.519,0.9514288,3.5980613,8.362005,12.791854,8.250146,
30.48,58.86332,13.336222,6.4294643,47.04,11.415,,25.75,,5.033,6.566,,,,2.091,10.198,16.55,10.036,,4.716,2.534,0.9443359,3.6339989,8.357837,12.807568,8.336084,
30.56,57.66899,12.226088,6.6184063,45.39,11.245,,25.215,,5.137,6.677,,,,2.094,10.256,16.295,9.831,,4.6280003,2.405,0.88976026,3.4844987,8.541881,13.283818,8.566849,
30.98,57.820652,12.138879,6.6673155,45.75,11.22,,25.255,,5.322,6.871,,,,2.155,10.69,16.5,9.838,,4.506,2.298,0.8503555,3.395853,8.552803,13.368452,8.568043,
31.08,55.924892,11.536291,6.5379047,43.69,10.735,,23.99,,5.372,6.929,,,,2.1755,10.82,16.05,9.467,,4.5055,2.288,0.85015845,3.3738112,8.467661,13.021397,8.484155,
31.88,54.389328,11.586822,6.4880037,42.49,10.49,,23.22,,5.338,6.801,,,,2.1605,10.804,15.64,9.064,,4.587,2.326,0.87124,3.4092696,8.363441,12.845534,8.45286,
31.78,54.010178,11.802172,6.4810214,42.325,10.485,,23.11,,5.358,6.943,,,,2.1430001,10.654,15.83,9.07,,4.535,2.286,0.86395013,3.3805196,8.329144,12.832367,8.336872,
31.04,54.71161,11.963322,6.309167,42.615,10.65,,23.515,,5.246,6.91,,,,2.135,10.574,15.93,9.2,,4.519,2.298,0.8676936,3.3623114,8.261112,12.742907,8.090071,
30.96,54.616817,11.794179,6.032948,42.285,10.575,,23.395,,5.296,7.051,,,,2.13,10.698,15.84,9.132,,4.519,2.301,0.8590245,3.3704572,7.998127,12.1176605,7.898491,
31.88,54.332455,11.753116,6.0286016,42.115,10.525,,23.33,,5.723,7.307,,,,2.1405,10.786,15.815,9.076,,4.7005,2.372,0.8726192,3.5213947,7.972709,12.089917,7.861762,
31.89,53.953304,11.763728,5.6409526,42.5,10.62,,23.63,,5.7,7.363,,,,2.166,11.17,15.63,9.106,,4.7805,2.41,0.8769537,3.5808113,7.745147,11.581442,7.6177425,
31.17,55.507828,11.766139,5.530818,44.04,10.985,,24.63,,5.5299997,7.215,,,,2.164,11.152,15.775,9.455,,4.7469997,2.4029999,0.87872696,3.5458322,7.650363,11.389429,7.5047407,
31.05,56.512577,11.95857,5.6135707,44.67,11.14,,25.14,,5.652,7.311,,,,2.126,10.904,16.175,9.604,,4.6945,2.371,0.8619799,3.4859364,7.684173,11.402711,7.5821896,
30.58,55.905937,12.097978,5.676063,44.19,11.115,,24.94,,5.869,7.496,,,,2.125,10.884,16.125,9.579,,4.676,2.373,0.8621769,3.4912074,7.8113003,11.6762085,7.6624637,
30.22,55.545742,11.9367,5.6471257,43.845,11.07,,24.93,,6.068,7.6549997,,,,2.1435,11.26,15.89,9.43,,4.67,2.345,0.8481882,3.4777904,7.704161,11.488661,7.5473704,
29.82,55.77323,11.993258,5.5938416,43.51,11.015,,24.915,,5.73,7.418,,,,2.182,11.456,18.09,9.445,,4.6855,2.351,0.84582394,3.5041444,7.6348877,11.430974,7.4975295,
29.62,55.24242,12.310568,5.673485,43.735,10.97,,25.01,,5.703,7.489,,,,2.1225,10.984,18.255,9.41,,4.9,2.399,0.8643442,3.603332,7.698396,11.556926,7.510995,
29.03,56.076553,12.218656,5.5482454,44.01,11.13,,25.43,,5.759,7.45,,,,2.108,10.76,18.18,9.531,,4.7845,2.3899999,0.8720281,3.568353,7.665854,11.528581,7.401034,
28.85,57.801693,11.814142,5.571663,45.295,11.28,,26.22,,5.679,7.328,,,,2.1235,10.896,18.685,9.73,,4.6925,2.302,0.8367608,3.4696448,7.708714,11.620096,7.472766,
29.18,56.872772,11.93071,5.6428432,44.75,11.25,,25.995,,5.49,7.114,,,,2.1015,10.938,18.495,9.628,,4.6975,2.293,0.846612,3.5041444,7.7975187,11.72054,7.563048,
29.27,55.526787,12.538987,5.5504546,43.805,11.035,,25.31,,5.463,7.088,,,,2.067,10.632,18.16,9.438,,4.795,2.385,0.88365257,3.6090822,7.7522717,11.6227865,7.5757284,
29.32,56.34196,12.497883,5.4833016,43.875,11.07,,25.255,,5.257,6.742,,,,2.056,10.69,18.15,9.493,,4.8655,2.404,0.89842933,3.6617906,7.6734633,11.48046,7.5132437,
29.07,57.195053,12.718938,5.5472584,44.59,11.36,,25.72,,5.123,6.624,,,,2.0275,10.33,18.655,9.679,,4.729,2.241,0.83341146,3.5726655,7.775485,11.723827,7.6150937,
30.03,57.801693,12.900582,5.534803,45.355,11.485,,25.99,,5.105,6.648,,,,2.0005,10.122,18.565,9.836,,4.6765,2.262,0.8426716,3.5558946,7.7880654,11.695149,7.618205,
30.05,55.81115,12.84899,5.3798876,44.235,11.155,,25.56,,5.159,6.572,,,,2.0035,10.114,18.085,9.566,,4.696,2.2649999,0.8399132,3.565478,7.6804857,11.493651,7.4491916,
29.95,55.450954,12.895948,5.3836436,44.3,11.13,,25.665,,5.139,6.552,,,,1.9932001,10.06,18.07,9.628,,4.602,2.207,0.82139295,3.4658113,7.6768146,11.391343,7.375855,
30.52,54.654736,12.929414,5.6070065,44.55,11.255,,25.545,,4.983,6.462,,,,2.0135,10.176,17.845,9.568,,4.49,2.137,0.7871108,3.383874,7.962978,11.7845335,7.571241,
30.96,54.4462,13.157171,5.616811,43.71,11.01,,25.14,,4.955,6.425,,,,1.9686,9.89,17.345,9.334,,4.496,2.16,0.79853815,3.3800404,7.9306016,11.741278,7.631478,
30.27,51.659435,13.426579,5.6635466,42.45,10.715,,24.15,,4.973,6.333,,,,1.9482,9.719,16.605,9.083,,4.313,2.052,0.74159825,3.2650406,7.9551334,11.869148,7.665837,
30.5,52.114418,13.425409,5.670808,42.46,10.67,,24.175,,4.903,6.359,,,,1.94,9.59,16.585,9.034,,4.2860003,2.018,0.7348994,3.2568948,8.05117,11.96695,7.7273374,
30.4,50.3324,13.382474,5.606657,41.255,10.38,,23.36,,5.019,6.471,,,,1.9031999,9.453,16.08,8.768,,4.2775,2.015,0.7467209,3.2913947,7.975928,11.758431,7.6161656,
29.89,49.34661,13.708083,5.656764,40.845,10.295,,22.975,,4.93,6.348,,,,1.9418,9.755,15.875,8.647,,4.309,2.061,0.7672114,3.2966657,8.069907,11.795411,7.6167283,
30.11,49.839508,13.686491,5.6451945,41.045,10.355,,23.05,,4.9555,6.297,,,,1.9226,9.633,16.01,8.658,,4.3225,2.079,0.76543814,3.3139155,8.154479,11.799115,7.6359534,
30.44,49.896378,13.941675,5.685918,41.035,10.39,,23.055,,5.055,6.326,,,,1.9034,9.544,16.185,8.6970005,,4.274,2.049,0.7544048,3.3249364,8.330508,12.056087,7.723126,
30.5,49.213905,13.797152,5.7883234,40.825,10.27,,22.855,,5.001,6.16,,,,1.9142001,9.7630005,16.05,8.601,,4.2905,2.048,0.7547988,3.3211029,8.496777,12.358778,7.8424044,
30.4,48.967457,13.904095,5.8046923,40.2,10.1,,22.405,,4.7200003,5.883,,,,1.882,9.531,15.96,8.481,,4.276,2.044,0.7512524,3.3493738,8.525408,12.377102,7.821183,
30.73,49.02433,13.615273,5.797069,40.325,10.08,,22.425,,4.8115,6.045,,,,1.8456,9.19,16.015,8.495,,4.24,2.028,0.74218935,3.3230197,8.597141,12.340574,7.826469,
30.86,49.213905,13.7286005,5.9385986,40.55,10.14,,22.54,,5.072,6.377,,,,1.8872,9.547,15.88,8.483,,4.325,2.061,0.7583453,3.3805196,8.782421,12.661308,7.9835925,
30.73,48.588303,13.741015,5.9197125,40.065,10.085,,22.335,,5.044,6.295,,,,1.836,9.264,15.71,8.412,,4.231,2.002,0.7360816,3.3393114,8.776884,12.639131,7.9694924,
30.6,49.66889,13.653344,5.979109,40.94,10.255,,22.58,,5.253,6.6610003,,,,1.8748,9.4,15.975,8.576,,4.207,2.015,0.73746073,3.3450613,8.822414,12.735046,8.049805,
31.34,49.934296,14.067415,5.9948506,40.605,10.17,,22.12,,5.395,6.88,,,,1.9454,9.908,15.985,8.406,,4.2685,2.072,0.7632709,3.4006448,8.859056,12.79853,8.1679735,
31.71,49.062244,13.941155,6.091918,40.53,10.13,,22.105,,5.341,6.586,,,,1.9100001,9.768,16.13,8.481,,4.3655,2.099,0.76248276,3.436103,8.898839,12.9033165,8.253067,
32.44,49.66889,13.875131,5.9988604,40.795,10.28,,22.38,,5.708,6.723,,,,1.9446,10.276,16.495,8.492,,4.234,2.008,0.7195316,3.329728,8.797949,12.749827,8.230666,
33.2,49.479313,13.759953,6.136779,40.61,10.23,,22.07,,5.776,6.885,,,,1.9678,10.364,16.535,8.583,,4.2434998,2.012,0.7140149,3.3254156,8.892862,12.882006,8.42652,
33.67,48.284985,13.779427,6.2054453,39.6,9.91,,21.375,,5.941,7,,,,1.9526,10.398,16.15,8.335,,4.353,2.08,0.7498733,3.441853,8.827894,12.826366,8.4425745,
34.14,48.664135,13.600895,6.610112,39.32,9.932,,21.465,,6.187,7.095,,,,2,10.672,16.35,8.395,,4.276,2.104,0.74021906,3.4025612,8.829337,12.817853,8.405707,
34.2,49.498272,13.964907,6.7493663,40.37,10.13,,22.38,,6.163,7.04,,,,1.9604,10.656,16.355,8.643,,4.436,2.187,0.7743042,3.4638948,8.909163,13.783916,8.930278,
34.21,49.327652,14.236865,6.7880235,39.665,9.99,,21.79,,6.171,6.897,,,,1.9660001,10.68,15.89,8.495,,4.5175,2.245,0.7851405,3.5410404,8.894587,14.040591,8.955209,
33.88,50.654682,14.035298,6.7370653,40.205,10.175,,22.275,,6.45,7.075,,,,1.9912,11.036,15.95,8.647,,4.407,2.204,0.76090664,3.4624572,8.942354,14.118011,8.853483,
33.21,51.412987,13.941282,6.6887374,40.745,10.33,,22.765,,6.486,7.12,,,,2.01,11.354,16.69,8.875,,4.414,2.192,0.7585423,3.473478,8.520853,13.788186,8.784962,
33.04,51.033836,13.940529,6.6483307,39.955,10.11,,22.1,,6.529,7.108,,,,2.02,11.44,16.605,8.744,,4.46,2.231,0.7691816,3.5434363,8.528048,13.704107,8.800607,
33.45,51.678394,14.033857,6.6301165,40.27,10.215,,22.305,,6.463,7.002,,,,2.035,11.448,16.555,8.75,,4.522,2.22,0.7601185,3.5985405,8.509905,13.688743,8.800346,
33.37,52.24712,13.900622,6.748576,40.415,10.26,,22.4,,6.438,7.134,,,,2.035,11.484,16.725,8.851,,4.6355,2.264,0.77745664,3.7140195,8.552912,13.841418,8.855172,
33.97,53.36562,13.773217,6.8024926,41.15,10.34,,22.42,,6.2,6.925,,,,2.0115,11.188,17.07,9.252,,4.5995,2.235,0.77982086,3.7020404,8.529795,13.849584,8.812155,
33.46,55.22346,13.496773,6.681085,42.845,10.87,,23.5,,6.214,6.893,,,,2.008,11.226,17.72,9.839,,4.6565,2.24,0.7841554,3.7236028,8.522209,13.687242,8.605057,
33.56,55.24242,13.266465,6.6014752,42.18,10.78,,22.205,,6.363,6.977,,,,2.05,11.652,17.96,10.072,,4.802,2.296,0.8115418,3.8668735,8.438392,13.567479,8.456049,
