Date,DANK
2022-05-03 00:00:00,205.01
2022-05-02 00:00:00,205.48
2022-04-29 00:00:00,206.37
2022-04-28 00:00:00,197.87
2022-04-27 00:00:00,191.83
2022-04-26 00:00:00,185.52
2022-04-25 00:00:00,183.39
2022-04-22 00:00:00,177.08
2022-04-21 00:00:00,173.64
2022-04-20 00:00:00,173.96
2022-04-19 00:00:00,177.17
2022-04-18 00:00:00,172.37
2022-04-15 00:00:00,172.52
2022-04-14 00:00:00,172.75
2022-04-13 00:00:00,172.44
2022-04-12 00:00:00,170.89
2022-04-11 00:00:00,169.83
2022-04-08 00:00:00,170.21
2022-04-07 00:00:00,168.32
2022-04-06 00:00:00,166.22
2022-04-05 00:00:00,161.18
2022-04-04 00:00:00,154.29
2022-04-01 00:00:00,158
2022-03-31 00:00:00,154.49
2022-03-30 00:00:00,152.24
2022-03-29 00:00:00,149.34
2022-03-28 00:00:00,160.81
2022-03-25 00:00:00,162.99
2022-03-24 00:00:00,164.27
2022-03-23 00:00:00,161.45
2022-03-22 00:00:00,160.36
2022-03-21 00:00:00,158.82
2022-03-18 00:00:00,150.73
2022-03-17 00:00:00,149.18
2022-03-16 00:00:00,156.79
2022-03-15 00:00:00,168.9
2022-03-14 00:00:00,167.09
2022-03-11 00:00:00,169.74
2022-03-10 00:00:00,173.41
2022-03-09 00:00:00,169.32
2022-03-08 00:00:00,182.51
2022-03-07 00:00:00,189.87
2022-03-04 00:00:00,178.34
2022-03-03 00:00:00,160.82
2022-03-02 00:00:00,162.34
2022-03-01 00:00:00,161.56
2022-02-28 00:00:00,157.81
2022-02-25 00:00:00,148.48
2022-02-24 00:00:00,162.75
2022-02-23 00:00:00,154.88
2022-02-22 00:00:00,154.82
2022-02-21 00:00:00,156.74
2022-02-18 00:00:00,149.35
2022-02-17 00:00:00,147.79
2022-02-16 00:00:00,145.89
2022-02-15 00:00:00,146.48
2022-02-14 00:00:00,152.53
2022-02-11 00:00:00,146.82
2022-02-10 00:00:00,144.8
2022-02-09 00:00:00,140.4
2022-02-08 00:00:00,143.27
2022-02-07 00:00:00,149.48
2022-02-04 00:00:00,143.06
2022-02-03 00:00:00,134.5
2022-02-02 00:00:00,126.3
2022-02-01 00:00:00,128.6
2022-01-31 00:00:00,132.25
2022-01-28 00:00:00,132.46
2022-01-27 00:00:00,127.75
2022-01-26 00:00:00,125.47
2022-01-25 00:00:00,130.24
2022-01-24 00:00:00,132.17
2022-01-21 00:00:00,126.69
2022-01-20 00:00:00,123.61
2022-01-19 00:00:00,123.11
2022-01-18 00:00:00,124.16
2022-01-17 00:00:00,122.68
2022-01-14 00:00:00,119.72
2022-01-13 00:00:00,117.6
2022-01-12 00:00:00,115.76
2022-01-11 00:00:00,117.97
2022-01-10 00:00:00,119.62
2022-01-07 00:00:00,116.89
2022-01-06 00:00:00,114.62
2022-01-05 00:00:00,111.21
2022-01-04 00:00:00,111.13
2022-01-03 00:00:00,111.58
2021-12-31 00:00:00,111.42
2021-12-30 00:00:00,112.91
2021-12-29 00:00:00,113.57
2021-12-28 00:00:00,112.85
2021-12-27 00:00:00,113.35
2021-12-24 00:00:00,113.3
2021-12-23 00:00:00,114.99
2021-12-22 00:00:00,116.26
2021-12-21 00:00:00,116.67
2021-12-20 00:00:00,119.76
2021-12-17 00:00:00,118.39
2021-12-16 00:00:00,120.3
2021-12-15 00:00:00,122.86
2021-12-14 00:00:00,122.56
2021-12-13 00:00:00,121.58
2021-12-10 00:00:00,123.97
2021-12-09 00:00:00,124.5
2021-12-08 00:00:00,127.23
2021-12-07 00:00:00,127.99
2021-12-06 00:00:00,133.56
2021-12-03 00:00:00,131.44
2021-12-02 00:00:00,131.18
2021-12-01 00:00:00,129.98
2021-11-30 00:00:00,132.79
2021-11-29 00:00:00,128.85
2021-11-26 00:00:00,133.41
2021-11-25 00:00:00,127.64
2021-11-24 00:00:00,124.77
2021-11-23 00:00:00,123.75
2021-11-22 00:00:00,120.93
2021-11-19 00:00:00,120.03
2021-11-18 00:00:00,117.53
2021-11-17 00:00:00,118.54
2021-11-16 00:00:00,116.32
2021-11-15 00:00:00,115.22
2021-11-12 00:00:00,114.11
2021-11-11 00:00:00,112.71
2021-11-10 00:00:00,113.09
2021-11-09 00:00:00,111.95
2021-11-08 00:00:00,109.99
2021-11-05 00:00:00,109.93
2021-11-04 00:00:00,110.46
2021-11-03 00:00:00,115.09
2021-11-02 00:00:00,116.7
2021-11-01 00:00:00,119.87
2021-10-29 00:00:00,117.84
2021-10-28 00:00:00,112.76
2021-10-27 00:00:00,111.14
2021-10-26 00:00:00,111.15
2021-10-25 00:00:00,114.14
2021-10-22 00:00:00,113.87
2021-10-21 00:00:00,114.53
2021-10-20 00:00:00,113.08
2021-10-19 00:00:00,114.24
2021-10-18 00:00:00,115.83
2021-10-15 00:00:00,113.05
2021-10-14 00:00:00,116.24
2021-10-13 00:00:00,120.63
2021-10-12 00:00:00,121.8
2021-10-11 00:00:00,120.08
2021-10-08 00:00:00,119.2
2021-10-07 00:00:00,118.46
2021-10-06 00:00:00,114.83
2021-10-05 00:00:00,113.6
2021-10-04 00:00:00,113.44
2021-10-01 00:00:00,112.12
2021-09-30 00:00:00,110.75
2021-09-29 00:00:00,108.62
2021-09-28 00:00:00,110.41
2021-09-27 00:00:00,107.52
2021-09-24 00:00:00,108.38
2021-09-23 00:00:00,107.02
2021-09-22 00:00:00,109.07
2021-09-21 00:00:00,111.32
2021-09-20 00:00:00,111.65
2021-09-17 00:00:00,98.31
2021-09-16 00:00:00,98.72
2021-09-15 00:00:00,100.22
2021-09-14 00:00:00,100.79
2021-09-13 00:00:00,102.03
2021-09-10 00:00:00,102.54
2021-09-09 00:00:00,104.43
2021-09-08 00:00:00,104.14
2021-09-07 00:00:00,103.99
2021-09-06 00:00:00,103.73
2021-09-03 00:00:00,105.6
