Date,KBCB
2022-05-02 00:00:00,207.26
2022-04-29 00:00:00,207.32
2022-04-28 00:00:00,207.37
2022-04-27 00:00:00,207.42
2022-04-26 00:00:00,207.45
2022-04-25 00:00:00,207.24
2022-04-22 00:00:00,207.24
2022-04-21 00:00:00,207.05
2022-04-20 00:00:00,206.53
2022-04-19 00:00:00,207.39
2022-04-18 00:00:00,207.42
2022-04-15 00:00:00,207.41
2022-04-14 00:00:00,207.42
2022-04-13 00:00:00,207.38
2022-04-12 00:00:00,207.52
2022-04-11 00:00:00,207.31
2022-04-08 00:00:00,207.37
2022-04-07 00:00:00,207.38
2022-04-06 00:00:00,207.23
2022-04-05 00:00:00,207.35
2022-04-04 00:00:00,207.45
2022-04-01 00:00:00,208.13
2022-03-31 00:00:00,208.05
2022-03-30 00:00:00,207.86
2022-03-29 00:00:00,207.66
2022-03-28 00:00:00,204.43
2022-03-25 00:00:00,204.47
2022-03-24 00:00:00,204.57
2022-03-23 00:00:00,204.55
2022-03-22 00:00:00,204.44
2022-03-21 00:00:00,204.48
2022-03-18 00:00:00,193.38
2022-03-17 00:00:00,193.32
2022-03-16 00:00:00,193.35
2022-03-15 00:00:00,193.31
2022-03-14 00:00:00,193.33
2022-03-11 00:00:00,132.62
2022-03-10 00:00:00,120.23
2022-03-09 00:00:00,131.29
2022-03-08 00:00:00,140.44
2022-03-07 00:00:00,146.36
2022-03-04 00:00:00,137.68
2022-03-03 00:00:00,137.64
2022-03-02 00:00:00,135.5
2022-03-01 00:00:00,139.84
2022-02-28 00:00:00,120.21
2022-02-25 00:00:00,139.46
2022-02-24 00:00:00,136.93
2022-02-23 00:00:00,130.02
2022-02-22 00:00:00,135.5
2022-02-21 00:00:00,136.62
2022-02-18 00:00:00,135.26
2022-02-17 00:00:00,132.46
2022-02-16 00:00:00,127.48
2022-02-15 00:00:00,135.29
2022-02-14 00:00:00,132.9
2022-02-11 00:00:00,123.18
2022-02-10 00:00:00,123.22
2022-02-09 00:00:00,126.78
2022-02-08 00:00:00,128.98
2022-02-07 00:00:00,140.88
2022-02-04 00:00:00,136.95
2022-02-03 00:00:00,126.6
2022-02-02 00:00:00,126.51
2022-02-01 00:00:00,125.72
2022-01-31 00:00:00,135.13
2022-01-28 00:00:00,133.55
2022-01-27 00:00:00,125.79
2022-01-26 00:00:00,126.1
2022-01-25 00:00:00,133.78
2022-01-24 00:00:00,134.12
2022-01-21 00:00:00,129.8
2022-01-20 00:00:00,128.72
2022-01-19 00:00:00,130.24
2022-01-18 00:00:00,131.1
2022-01-17 00:00:00,132.16
2022-01-14 00:00:00,131.07
2022-01-13 00:00:00,124.62
2022-01-12 00:00:00,127.2
2022-01-11 00:00:00,132.64
2022-01-10 00:00:00,130.79
2022-01-07 00:00:00,134.57
2022-01-06 00:00:00,130.62
2022-01-05 00:00:00,126.46
2022-01-04 00:00:00,128.45
2022-01-03 00:00:00,125.33
2021-12-31 00:00:00,125.18
2021-12-30 00:00:00,127.88
2021-12-29 00:00:00,123.12
2021-12-28 00:00:00,123.12
2021-12-27 00:00:00,123.11
2021-12-24 00:00:00,121.63
